발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2023-12-10 08:03:00,12,8,제주,영해,33 | 35 | 23,126 | 48 | 28,양호,운항부주의,충돌,1,2,2,0,0,0,모터보트,2.1
2023-12-10 07:44:00,12,7,창원,영해,35 | 1 | 7,128 | 35 | 54,양호,관리소홀,침수,1,0,0,0,0,0,기타,0.1
2023-12-09 18:18:00,12,18,목포,영해,34 | 22 | 53,126 | 5 | 35,양호,운항부주의,부유물감김,1,22,22,0,0,0,낚시어선,9.77
2023-12-09 16:32:00,12,16,부안,영해,35 | 40 | 28,126 | 28 | 4,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1.02
2023-12-09 13:14:00,12,13,울진,영해,36 | 49 | 33,129 | 30 | 19,양호,정비불량,기관손상,1,1,1,0,0,0,고무보트,0.2
2023-12-09 12:15:00,12,12,사천,항계 내,34 | 54 | 1,128 | 6 | 24,양호,원인미상,기관손상,1,3,3,0,0,0,모터보트,2.01
2023-12-09 12:09:00,12,12,보령,항계 내,36 | 8 | 2,126 | 30 | 14,양호,관리소홀,침수,1,0,0,0,0,0,어선,3.07
2023-12-09 10:56:00,12,10,목포,영해,34 | 49 | 3,126 | 22 | 13,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,1.8
2023-12-09 10:31:00,12,10,동해,영해,37 | 24 | 10,129 | 17 | 32,양호,배터리 방전,운항저해,1,6,6,0,0,0,모터보트,5
2023-12-09 09:50:00,12,9,목포,영해,34 | 41 | 40,125 | 37 | 50,양호,정비불량,키손상,1,18,18,0,0,0,여객선,2103
2023-12-09 09:46:00,12,9,창원,영해,35 | 2 | 20,128 | 44 | 12,양호,정비불량,침몰,1,1,1,0,0,0,모터보트,0.62
2023-12-09 09:27:00,12,9,서귀포,영해,33 | 13 | 60,126 | 34 | 60,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,4.2
2023-12-09 09:08:00,12,9,목포,영해,34 | 12 | 33,125 | 55 | 30,양호,정비불량,기관손상,1,13,13,0,0,0,낚시어선,9.77
2023-12-09 06:13:00,12,6,완도,항계 내,34 | 17 | 11,126 | 58 | 32,양호,정비불량,기관손상,1,2,2,0,0,0,어선,29
2023-12-08 17:43:00,12,17,완도,항계 내,34 | 33 | 59,126 | 18 | 49,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,예부선,2870
2023-12-08 16:49:00,12,16,제주,영해,33 | 30 | 0,126 | 27 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3.76
2023-12-08 15:39:00,12,15,제주,영해,33 | 34 | 0,126 | 42 | 0,양호,정비불량,추진기손상,1,1,1,0,0,0,어선,1.8
2023-12-08 15:02:00,12,15,제주,항계 내,33 | 25 | 0,126 | 15 | 17,양호,운항부주의,좌초/좌주,1,10,10,0,0,0,어선,40
2023-12-08 13:49:00,12,13,평택,영해,37 | 1 | 14,126 | 27 | 34,양호,운항부주의,좌초/좌주,1,5,5,0,0,0,어선,9.77
2023-12-08 13:41:00,12,13,완도,항계 내,34 | 19 | 60,126 | 46 | 0,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,0.8
2023-12-08 10:28:00,12,10,서귀포,영해,33 | 28 | 25,126 | 55 | 60,양호,운항부주의,충돌,1,4,4,0,0,0,어선,7.31
2023-12-08 10:28:00,12,10,서귀포,영해,33 | 28 | 25,126 | 55 | 60,양호,운항부주의,충돌,1,6,6,0,0,0,어선,29
2023-12-08 10:20:00,12,10,완도,항계 내,34 | 25 | 60,127 | 4 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,어선,0.93
2023-12-08 10:20:00,12,10,여수,영해,34 | 26 | 34,127 | 4 | 36,양호,정비불량,기관손상,1,1,1,0,0,0,어선,0.93
2023-12-08 04:25:00,12,4,통영,영해,34 | 38 | 17,128 | 38 | 53,양호,기상악화,부유물감김,1,3,3,0,0,0,어선,4.99
2023-12-07 21:23:00,12,21,사천,항계 내,34 | 39 | 14,128 | 11 | 36,양호,운항부주의,접촉,1,9,9,0,0,0,어선,9.77
2023-12-07 21:23:00,12,21,사천,항계 내,34 | 39 | 14,128 | 11 | 36,양호,운항부주의,접촉,1,9,9,0,0,0,어선,8.55
2023-12-07 19:00:00,12,19,서귀포,영해,33 | 28 | 60,126 | 57 | 0,양호,운항부주의,키손상,1,9,9,0,0,0,어선,40
2023-12-07 11:09:00,12,11,제주,항계 내,33 | 31 | 3,126 | 31 | 48,양호,관리소홀,화재,1,0,0,0,0,0,어선,24
2023-12-07 10:06:00,12,10,통영,영해,34 | 45 | 38,128 | 28 | 12,양호,기타 ,좌초/좌주,1,1,1,0,0,0,어선,1.6
2023-12-07 09:59:00,12,9,부산,항계 내,35 | 1 | 9,128 | 58 | 4,양호,운항부주의,기관손상,1,4,4,0,0,0,기타,115
2023-12-07 03:30:00,12,3,군산,영해-EEZ,35 | 48 | 3,125 | 41 | 17,풍랑주의보,정비불량,운항저해,1,15,15,0,0,0,화물선,4803
2023-12-06 23:35:00,12,23,동해,영해-EEZ,37 | 4 | 60,132 | 55 | 0,풍랑주의보,운항부주의,부유물감김,1,9,9,0,0,0,어선,43
2023-12-06 22:33:00,12,22,목포,영해,35 | 15 | 54,125 | 42 | 22,양호,정비불량,추진기손상,1,11,11,0,0,0,어선,51
2023-12-06 18:14:00,12,18,평택,영해,37 | 0 | 45,125 | 12 | 51,양호,운항부주의,부유물감김,1,13,13,0,0,0,어선,78
2023-12-06 16:26:00,12,16,군산,영해,35 | 48 | 29,126 | 27 | 33,양호,정비불량,추진기손상,1,4,4,0,0,0,고무보트,1.5
2023-12-06 16:11:00,12,16,여수,영해,34 | 37 | 19,127 | 30 | 28,양호,정비불량,기관손상,1,1,1,0,0,0,어선,5.83
2023-12-06 14:06:00,12,14,창원,영해,35 | 3 | 25,128 | 46 | 32,양호,배터리 방전,운항저해,1,4,4,0,0,0,어선,3
2023-12-06 10:50:00,12,10,사천,항계 내,34 | 50 | 13,128 | 7 | 46,양호,배터리 방전,운항저해,1,4,4,0,0,0,어선,3.68
2023-12-06 10:23:00,12,10,부산,영해,35 | 6 | 37,129 | 11 | 36,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.42
2023-12-06 10:19:00,12,10,울산,영해,35 | 24 | 29,129 | 22 | 59,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,4.99
2023-12-06 10:13:00,12,10,통영,영해,34 | 38 | 18,128 | 22 | 45,양호,기타 ,기타,1,2,2,0,0,0,어선,2.75
2023-12-06 05:01:00,12,5,서귀포,영해,33 | 1 | 60,126 | 16 | 60,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,30
2023-12-06 04:29:00,12,4,포항,항계 내,36 | 1 | 58,129 | 23 | 9,양호,운항부주의,접촉,1,2,2,0,0,0,어선,2.55
2023-12-06 01:20:00,12,1,군산,영해,35 | 55 | 41,126 | 31 | 45,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,어선,11
2023-12-06 01:20:00,12,1,군산,영해,35 | 55 | 41,126 | 31 | 45,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,어선,9.77
2023-12-05 22:30:00,12,22,완도,항계 내,34 | 25 | 46,127 | 1 | 55,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.47
2023-12-05 17:07:00,12,17,사천,항계 내,34 | 47 | 4,128 | 7 | 14,양호,원인미상,기관손상,1,12,12,0,0,0,낚시어선,9.77
2023-12-05 14:51:00,12,14,군산,영해,35 | 49 | 44,126 | 26 | 30,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,1.98
2023-12-05 14:47:00,12,14,목포,영해,35 | 14 | 48,126 | 15 | 54,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.22
2023-12-05 14:05:00,12,14,목포,영해,34 | 54 | 21,126 | 6 | 5,양호,안전부주의,침수,1,3,3,0,0,0,어선,1.98
2023-12-05 11:56:00,12,11,완도,항계 내,34 | 22 | 40,126 | 44 | 36,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,1
2023-12-05 11:20:00,12,11,목포,영해,34 | 10 | 10,125 | 57 | 45,양호,정비불량,기관손상,1,7,7,0,0,0,어선,9.77
2023-12-05 10:22:00,12,10,목포,영해,34 | 22 | 52,126 | 4 | 3,양호,정비불량,키손상,1,2,2,0,0,0,어선,1.34
2023-12-05 10:20:00,12,10,서귀포,영해,33 | 13 | 3,126 | 39 | 10,양호,정비불량,추진기손상,1,4,4,0,0,0,모터보트,5.96
2023-12-05 08:45:00,12,8,제주,영해,33 | 27 | 32,126 | 15 | 18,양호,운항부주의,충돌,1,12,12,0,0,0,어선,30
2023-12-05 07:19:00,12,7,인천,영해,37 | 15 | 6,126 | 30 | 32,양호,관리소홀,전복,1,0,0,0,0,0,어선,5.05
2023-12-05 02:55:00,12,2,통영,영해,34 | 15 | 0,128 | 10 | 0,양호,연료고갈,운항저해,1,8,8,0,0,0,어선,9.77
2023-12-05 02:31:00,12,2,부산,영해,34 | 55 | 38,129 | 7 | 55,양호,운항부주의,충돌,1,15,15,1,0,0,어선,9.77
2023-12-05 02:31:00,12,2,부산,영해,34 | 55 | 38,129 | 7 | 55,양호,운항부주의,충돌,1,11,11,0,0,0,유조선,1121
2023-12-04 20:53:00,12,20,여수,영해,34 | 21 | 44,127 | 18 | 18,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,9.77
2023-12-04 19:55:00,12,19,서귀포,영해,33 | 13 | 0,126 | 30 | 0,양호,운항부주의,침수,1,1,1,0,0,0,어선,2.5
2023-12-04 16:05:00,12,16,제주,영해,33 | 26 | 2,126 | 26 | 30,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.99
2023-12-04 10:33:00,12,10,목포,영해,34 | 24 | 56,125 | 19 | 32,양호,정비불량,키손상,1,1,1,0,0,0,어선,6.67
2023-12-04 06:02:00,12,6,울산,영해-EEZ,35 | 25 | 27,130 | 27 | 42,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,39
2023-12-04 03:39:00,12,3,목포,영해,34 | 35 | 56,125 | 42 | 5,양호,운항부주의,부유물감김,1,11,11,0,0,0,낚시어선,9.77
2023-12-03 20:37:00,12,20,서귀포,영해,33 | 13 | 59,126 | 19 | 60,양호,운항부주의,좌초/좌주,1,10,10,0,0,0,어선,49
2023-12-03 12:32:00,12,12,창원,영해,34 | 48 | 46,128 | 43 | 45,양호,정비불량,기관손상,1,7,7,0,0,0,낚시어선,3.7
2023-12-03 12:14:00,12,12,서귀포,영해,33 | 16 | 0,126 | 40 | 60,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,4.93
2023-12-03 11:24:00,12,11,목포,영해,34 | 42 | 43,126 | 14 | 35,양호,정비불량,기관손상,1,3,3,0,0,0,예부선,24
2023-12-03 08:09:00,12,8,울진,영해,36 | 20 | 48,129 | 24 | 37,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.64
2023-12-03 06:56:00,12,6,완도,항계 내,34 | 16 | 0,126 | 33 | 19,양호,정비불량,기관손상,1,4,4,0,0,0,예부선,75
2023-12-03 06:56:00,12,6,완도,항계 내,34 | 16 | 0,126 | 33 | 19,양호,정비불량,기관손상,1,1,1,0,0,0,예부선,1420
2023-12-03 06:12:00,12,6,제주,영해,33 | 28 | 43,126 | 20 | 3,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3
2023-12-03 00:28:00,12,0,완도,영해,35 | 21 | 33,125 | 58 | 32,양호,운항부주의,좌초/좌주,1,5,5,0,0,0,예부선,80
2023-12-02 12:18:00,12,12,울진,영해,36 | 17 | 14,129 | 39 | 12,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.98
2023-12-02 11:35:00,12,11,태안,영해,36 | 27 | 42,126 | 26 | 17,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.43
2023-12-02 11:21:00,12,11,평택,영해,37 | 9 | 46,126 | 34 | 27,양호,운항부주의,부유물감김,1,6,6,0,0,0,요트,8
2023-12-02 10:25:00,12,10,통영,영해,34 | 38 | 27,128 | 17 | 54,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,1.62
2023-12-02 10:20:00,12,10,완도,항계 내,34 | 12 | 15,127 | 9 | 42,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.99
2023-12-02 10:18:00,12,10,여수,영해,34 | 12 | 15,127 | 9 | 42,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.99
2023-12-02 10:01:00,12,10,평택,영해,37 | 10 | 35,126 | 37 | 31,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.87
2023-12-02 07:08:00,12,7,사천,항계 내,34 | 50 | 44,128 | 6 | 9,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.27
2023-12-02 06:47:00,12,6,여수,영해,34 | 0 | 2,127 | 41 | 19,양호,운항부주의,충돌,1,8,8,0,0,0,어선,63
2023-12-02 06:47:00,12,6,여수,영해,34 | 0 | 2,127 | 41 | 19,양호,운항부주의,충돌,1,8,8,0,0,0,어선,24
2023-12-02 01:50:00,12,1,서귀포,항계 내,34 | 0 | 0,128 | 0 | 0,양호,운항부주의,충돌,1,9,9,0,0,0,어선,24
2023-12-02 01:50:00,12,1,서귀포,항계 내,34 | 0 | 0,128 | 0 | 0,양호,운항부주의,충돌,1,0,0,0,0,0,어선,63
2023-12-02 00:47:00,12,0,여수,영해,34 | 41 | 16,127 | 29 | 57,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,예부선,1161
2023-12-01 22:22:00,12,22,제주,영해,33 | 32 | 43,126 | 23 | 8,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,9.77
2023-12-01 10:06:00,12,10,사천,항계 내,34 | 55 | 8,128 | 4 | 35,양호,운항부주의,충돌,1,2,2,0,0,0,어선,1.33
2023-12-01 10:06:00,12,10,사천,항계 내,34 | 55 | 8,128 | 4 | 35,양호,운항부주의,충돌,1,2,2,0,0,0,어선,2.99
2023-12-01 05:44:00,12,5,포항,항계 내,36 | 2 | 34,129 | 22 | 20,양호,관리소홀,침수,1,0,0,0,0,0,요트,46
2023-12-01 05:16:00,12,5,부산,영해,34 | 36 | 56,128 | 46 | 13,양호,관리소홀,기관손상,1,15,15,0,0,0,어선,9.77
2023-12-01 00:59:00,12,0,울진,항계 내,36 | 40 | 48,129 | 27 | 14,양호,운항부주의,충돌,1,4,4,3,0,0,어선,7.31
2023-12-01 00:59:00,12,0,울진,항계 내,36 | 40 | 48,129 | 27 | 14,양호,운항부주의,충돌,1,0,0,0,0,0,예부선,681
2023-11-30 17:07:00,11,17,목포,영해,34 | 43 | 54,126 | 21 | 2,풍랑주의보,운항부주의,운항저해,1,6,6,0,0,0,예부선,87
2023-11-30 14:19:00,11,14,인천,항계 내,37 | 25 | 0,126 | 33 | 50,양호,정비불량,기관손상,1,7,7,0,0,0,어선,7.93
2023-11-30 11:38:00,11,11,보령,항계 내,36 | 32 | 2,126 | 28 | 9,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,3.8
2023-11-30 10:00:00,11,10,부산,항계 내,35 | 9 | 12,129 | 7 | 54,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.97
2023-11-30 09:08:00,11,9,서귀포,영해-EEZ,32 | 55 | 0,127 | 16 | 60,황천6급,정비불량,기관손상,1,5,5,0,0,0,어선,31
2023-11-30 06:57:00,11,6,목포,영해,34 | 21 | 55,126 | 8 | 11,풍랑주의보,관리소홀,기타,1,0,0,0,0,0,어선,69
2023-11-30 06:11:00,11,6,동해,영해,37 | 14 | 8,129 | 26 | 35,양호,정비불량,기관손상,1,11,11,0,0,0,어선,58
2023-11-30 05:34:00,11,5,통영,영해,34 | 38 | 33,128 | 28 | 23,풍랑주의보,기타 ,좌초/좌주,1,4,4,0,0,0,어선,9.77
2023-11-30 00:15:00,11,0,서귀포,항계 내,33 | 28 | 0,126 | 55 | 0,양호,운항부주의,충돌,1,10,10,1,0,0,어선,9.77
2023-11-30 00:15:00,11,0,서귀포,항계 내,33 | 28 | 0,126 | 55 | 0,양호,운항부주의,충돌,1,0,0,0,0,0,화물선,2881
2023-11-29 23:38:00,11,23,제주,영해-EEZ,32 | 59 | 56,125 | 50 | 3,풍랑주의보,운항부주의,부유물감김,1,9,9,0,0,0,어선,24
2023-11-29 20:44:00,11,20,서귀포,영해-EEZ,32 | 30 | 0,126 | 33 | 0,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,45
2023-11-29 16:10:00,11,16,목포,영해,34 | 22 | 45,125 | 17 | 55,풍랑주의보,배터리 방전,운항저해,1,13,13,0,0,0,어선,89
2023-11-29 15:49:00,11,15,제주,영해,33 | 35 | 4,126 | 29 | 15,양호,정비불량,기관손상,1,3,3,0,0,0,어선,5.82
2023-11-29 13:55:00,11,13,태안,영해,37 | 18 | 34,126 | 23 | 48,양호,운항부주의,충돌,1,10,10,0,0,0,화물선,1574
2023-11-29 13:55:00,11,13,태안,영해,37 | 18 | 34,126 | 23 | 48,양호,운항부주의,충돌,1,7,7,0,0,0,어선,72
2023-11-29 13:50:00,11,13,완도,항계 내,34 | 19 | 0,126 | 46 | 11,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,2.24
2023-11-29 13:42:00,11,13,목포,영해,34 | 22 | 11,126 | 7 | 25,풍랑주의보,정비불량,키손상,1,7,7,0,0,0,어선,9.77
2023-11-29 13:06:00,11,13,완도,항계 내,34 | 23 | 30,126 | 58 | 5,양호,정비불량,기관손상,1,3,3,0,0,0,어선,0.9
2023-11-29 11:46:00,11,11,부안,영해,35 | 40 | 3,126 | 7 | 0,양호,정비불량,기관손상,1,20,20,0,0,0,낚시어선,8.55
2023-11-29 10:30:00,11,10,목포,영해,34 | 48 | 7,126 | 21 | 27,풍랑주의보,운항부주의,좌초/좌주,1,3,3,0,0,0,어선,9.77
2023-11-29 09:55:00,11,9,인천,협수로,37 | 16 | 60,126 | 10 | 15,양호,기타 ,폭발,1,7,7,1,0,0,어선,7.93
2023-11-29 09:51:00,11,9,통영,영해,34 | 53 | 43,128 | 18 | 16,양호,기타 ,작업 중 인명사상,1,1,1,0,0,0,어선,4.15
2023-11-29 07:21:00,11,7,평택,영해,37 | 0 | 14,126 | 42 | 56,양호,관리소홀,표류,1,0,0,0,0,0,예부선,1494
2023-11-29 05:46:00,11,5,평택,영해,37 | 7 | 0,126 | 40 | 44,양호,관리소홀,침수,1,0,0,0,0,0,어선,7.31
2023-11-29 05:19:00,11,5,속초,영해,38 | 12 | 29,128 | 37 | 3,양호,운항부주의,접촉,1,2,2,0,0,0,어선,2.99
2023-11-28 22:22:00,11,22,목포,영해,34 | 49 | 46,125 | 43 | 57,풍랑주의보,안전부주의,작업 중 인명사상,1,7,6,0,1,0,어선,9.77
2023-11-28 19:48:00,11,19,부안,영해,35 | 34 | 39,126 | 30 | 56,양호,관리소홀,표류,1,0,0,0,0,0,어선,1.32
2023-11-28 18:34:00,11,18,완도,항계 내,34 | 16 | 33,126 | 56 | 26,양호,정비불량,기관손상,1,4,4,0,0,0,예부선,124
2023-11-28 17:01:00,11,17,목포,영해,34 | 35 | 22,126 | 6 | 42,풍랑주의보,안전부주의,기타,1,4,4,0,0,0,여객선,449
2023-11-28 15:26:00,11,15,부산,항계 내,35 | 4 | 54,129 | 7 | 17,양호,연료고갈,기관손상,1,9,9,0,0,0,유조선,858
2023-11-27 21:40:00,11,21,제주,영해,33 | 19 | 0,126 | 7 | 60,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,53
2023-11-27 16:30:00,11,16,완도,항계 내,34 | 19 | 49,127 | 1 | 8,양호,안전부주의,작업 중 인명사상,1,3,2,0,0,1,어선,7.93
2023-11-27 10:10:00,11,10,속초,영해-EEZ,37 | 57 | 36,129 | 9 | 37,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,9.77
2023-11-27 10:08:00,11,10,군산,영해,35 | 50 | 11,126 | 24 | 52,양호,운항부주의,부유물감김,1,1,1,0,0,0,모터보트,2.68
2023-11-27 09:21:00,11,9,동해,영해,37 | 41 | 56,129 | 1 | 33,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.05
2023-11-27 08:56:00,11,8,보령,항계 내,36 | 9 | 39,126 | 30 | 24,양호,정비불량,좌초/좌주,1,1,1,0,0,0,어선,9.77
2023-11-27 03:10:00,11,3,서귀포,영해,33 | 1 | 0,126 | 21 | 0,양호,운항부주의,충돌,1,5,5,0,0,0,어선,9.77
2023-11-27 03:10:00,11,3,서귀포,영해,33 | 1 | 0,126 | 21 | 0,양호,운항부주의,충돌,1,8,8,0,0,0,어선,29
2023-11-27 01:39:00,11,1,사천,항계 내,34 | 54 | 6,128 | 5 | 7,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.99
2023-11-26 22:47:00,11,22,서귀포,항계 내,33 | 29 | 37,127 | 0 | 51,양호,정비불량,기관손상,1,2,2,0,0,0,어선,4.44
2023-11-26 20:47:00,11,20,목포,항계 내,35 | 4 | 51,126 | 7 | 18,양호,관리소홀,침수,1,0,0,0,0,0,어선,1.05
2023-11-26 19:57:00,11,19,완도,항계 내,34 | 18 | 11,127 | 2 | 26,양호,운항부주의,부유물감김,1,21,21,0,0,0,어선,9.77
2023-11-26 19:40:00,11,19,군산,영해,35 | 45 | 47,126 | 12 | 59,양호,운항부주의,부유물감김,1,4,4,0,0,0,관공선,6.54
2023-11-26 18:18:00,11,18,여수,영해,34 | 37 | 1,127 | 42 | 38,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.99
2023-11-26 16:03:00,11,16,평택,영해,37 | 3 | 10,126 | 24 | 52,양호,운항부주의,부유물감김,1,2,2,0,0,0,모터보트,7.3
2023-11-26 15:22:00,11,15,제주,영해,33 | 35 | 31,126 | 23 | 25,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,4.9
2023-11-26 14:54:00,11,14,태안,영해,36 | 40 | 5,126 | 4 | 32,양호,정비불량,기관손상,1,4,4,0,0,0,고무보트,0.1
2023-11-26 14:34:00,11,14,목포,영해,34 | 27 | 55,126 | 0 | 14,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,2.68
2023-11-26 13:46:00,11,13,보령,항계 내,36 | 7 | 51,126 | 30 | 14,양호,기상악화,침수,1,0,0,0,0,0,어선,3.07
2023-11-26 12:44:00,11,12,제주,항계 내,33 | 24 | 0,126 | 15 | 0,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,2.7
2023-11-26 12:29:00,11,12,여수,항계 내,34 | 39 | 49,127 | 43 | 3,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,1.72
2023-11-26 10:16:00,11,10,울산,영해,35 | 36 | 29,129 | 27 | 38,양호,원인미상,기타,1,5,5,0,0,0,모터보트,2.22
2023-11-26 09:57:00,11,9,부산,항계 내,35 | 5 | 44,129 | 2 | 24,양호,관리소홀,침수,1,0,0,0,0,0,기타,164.3
2023-11-26 09:38:00,11,9,여수,영해,34 | 33 | 3,127 | 45 | 13,양호,정비불량,추진기손상,1,3,3,0,0,0,고무보트,0.1
2023-11-26 08:06:00,11,8,통영,영해,34 | 41 | 8,128 | 34 | 50,양호,정비불량,침수,1,2,2,0,0,0,어선,2.49
2023-11-26 07:29:00,11,7,목포,영해,34 | 21 | 48,126 | 7 | 38,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.5
2023-11-26 06:31:00,11,6,태안,영해,36 | 34 | 51,126 | 14 | 58,양호,운항부주의,부유물감김,1,18,18,0,0,0,낚시어선,7.93
2023-11-25 19:08:00,11,19,목포,영해,34 | 8 | 15,125 | 56 | 46,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,72
2023-11-25 15:11:00,11,15,포항,영해,36 | 2 | 42,129 | 35 | 43,양호,운항부주의,기관손상,1,1,1,0,0,0,어선,4.92
2023-11-25 13:53:00,11,13,완도,항계 내,34 | 16 | 22,126 | 53 | 12,양호,기타 ,침수,1,1,1,0,0,0,예부선,380
2023-11-25 10:41:00,11,10,동해,영해-EEZ,37 | 16 | 21,129 | 37 | 48,양호,정비불량,키손상,1,4,4,0,0,0,어선,6.67
2023-11-25 09:53:00,11,9,목포,영해,34 | 48 | 49,126 | 17 | 31,양호,안전부주의,작업 중 인명사상,1,3,3,2,0,0,어선,9.77
2023-11-25 08:45:00,11,8,사천,항계 내,34 | 55 | 30,128 | 4 | 54,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,2.68
2023-11-25 06:26:00,11,6,사천,항계 내,34 | 55 | 36,128 | 4 | 41,양호,원인미상,침몰,1,0,0,0,0,0,어선,4.57
2023-11-25 05:18:00,11,5,울산,영해,35 | 16 | 28,129 | 17 | 40,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.99
2023-11-24 18:37:00,11,18,창원,항계 내,35 | 10 | 13,128 | 34 | 55,양호,원인미상,화재,1,20,20,0,0,0,화물선,9943
2023-11-24 12:19:00,11,12,태안,영해,36 | 57 | 21,126 | 1 | 19,풍랑주의보,정비불량,기관손상,1,25,25,0,0,0,화물선,114023
2023-11-24 07:56:00,11,7,통영,영해,34 | 55 | 41,128 | 18 | 40,풍랑주의보,정비불량,운항저해,1,1,1,0,0,0,어선,2.86
2023-11-23 17:00:00,11,17,인천,항계 내,37 | 19 | 43,126 | 31 | 14,양호,정비불량,기관손상,1,10,10,0,0,0,화물선,9948
2023-11-23 09:23:00,11,9,제주,영해-EEZ,33 | 30 | 6,125 | 49 | 7,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,72
2023-11-23 07:34:00,11,7,사천,항계 내,34 | 48 | 15,128 | 15 | 29,양호,원인미상,기관손상,1,3,3,0,0,0,어선,9.77
2023-11-23 05:27:00,11,5,울진,영해,36 | 19 | 31,129 | 23 | 7,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.99
2023-11-23 05:15:00,11,5,통영,영해,34 | 29 | 53,128 | 5 | 2,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,4.99
2023-11-23 02:37:00,11,2,태안,영해,36 | 31 | 12,125 | 54 | 48,양호,정비불량,기관손상,1,14,14,0,0,0,어선,46
2023-11-22 18:26:00,11,18,부안,항계 내,35 | 37 | 15,126 | 28 | 0,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,7.31
2023-11-22 17:00:00,11,17,창원,영해,34 | 57 | 18,128 | 30 | 11,양호,배터리 방전,운항저해,1,2,2,0,0,0,어선,4
2023-11-22 14:30:00,11,14,동해,영해,37 | 15 | 44,129 | 23 | 54,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3
2023-11-22 10:33:00,11,10,보령,영해,36 | 27 | 41,126 | 28 | 41,양호,운항부주의,좌초/좌주,1,3,3,0,0,0,예부선,85
2023-11-22 09:29:00,11,9,부산,영해,35 | 2 | 17,128 | 57 | 51,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.98
2023-11-22 09:25:00,11,9,목포,영해,34 | 23 | 9,125 | 21 | 48,양호,운항부주의,부유물감김,1,78,78,0,0,0,여객선,254
2023-11-22 08:37:00,11,8,목포,영해,35 | 9 | 51,125 | 43 | 51,양호,정비불량,기관손상,1,2,2,0,0,0,어선,51
2023-11-22 08:30:00,11,8,제주,영해,33 | 25 | 25,126 | 13 | 56,양호,운항부주의,기관손상,1,2,2,0,0,0,어선,1.92
2023-11-22 07:44:00,11,7,제주,영해,33 | 58 | 0,126 | 18 | 0,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,7.31
