발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2002,여자,02. C15,식도,40-44세,2,0.1
2002,여자,02. C15,식도,45-49세,5,0.3
2002,여자,02. C15,식도,50-54세,10,0.8
2002,여자,02. C15,식도,55-59세,12,1.2
2002,여자,02. C15,식도,60-64세,19,1.8
2002,여자,02. C15,식도,65-69세,27,3.2
2002,여자,02. C15,식도,70-74세,28,4.6
2002,여자,02. C15,식도,75-79세,30,7.4
2002,여자,02. C15,식도,80-84세,16,6.7
2002,여자,02. C15,식도,85세이상,10,6.3
2002,여자,02. C15,식도,연령전체,161,0.7
2003,남녀전체,02. C15,식도,00-04세,0,
2003,남녀전체,02. C15,식도,05-09세,0,
2003,남녀전체,02. C15,식도,10-14세,0,
2003,남녀전체,02. C15,식도,15-19세,0,
2003,남녀전체,02. C15,식도,20-24세,0,
2003,남녀전체,02. C15,식도,25-29세,1,0.0
2003,남녀전체,02. C15,식도,30-34세,2,0.0
2003,남녀전체,02. C15,식도,35-39세,3,0.1
2003,남녀전체,02. C15,식도,40-44세,21,0.5
2003,남녀전체,02. C15,식도,45-49세,63,1.8
2003,남녀전체,02. C15,식도,50-54세,116,4.6
2003,남녀전체,02. C15,식도,55-59세,225,10.9
2003,남녀전체,02. C15,식도,60-64세,419,20.7
2003,남녀전체,02. C15,식도,65-69세,432,28.0
2003,남녀전체,02. C15,식도,70-74세,306,29.8
2003,남녀전체,02. C15,식도,75-79세,186,28.9
2003,남녀전체,02. C15,식도,80-84세,111,29.5
2003,남녀전체,02. C15,식도,85세이상,50,22.9
2003,남녀전체,02. C15,식도,연령전체,1935,4.0
2003,남자,02. C15,식도,00-04세,0,
2003,남자,02. C15,식도,05-09세,0,
2003,남자,02. C15,식도,10-14세,0,
2003,남자,02. C15,식도,15-19세,0,
2003,남자,02. C15,식도,20-24세,0,
2003,남자,02. C15,식도,25-29세,1,0.0
2003,남자,02. C15,식도,30-34세,2,0.1
2003,남자,02. C15,식도,35-39세,2,0.1
2003,남자,02. C15,식도,40-44세,15,0.7
2003,남자,02. C15,식도,45-49세,53,2.9
2003,남자,02. C15,식도,50-54세,105,8.2
2003,남자,02. C15,식도,55-59세,213,21.0
2003,남자,02. C15,식도,60-64세,395,41.6
2003,남자,02. C15,식도,65-69세,405,59.8
2003,남자,02. C15,식도,70-74세,273,69.7
2003,남자,02. C15,식도,75-79세,160,71.7
2003,남자,02. C15,식도,80-84세,82,69.1
2003,남자,02. C15,식도,85세이상,34,64.8
2003,남자,02. C15,식도,연령전체,1740,7.2
2003,여자,02. C15,식도,00-04세,0,
2003,여자,02. C15,식도,05-09세,0,
2003,여자,02. C15,식도,10-14세,0,
2003,여자,02. C15,식도,15-19세,0,
2003,여자,02. C15,식도,20-24세,0,
2003,여자,02. C15,식도,25-29세,0,
2003,여자,02. C15,식도,30-34세,0,
2003,여자,02. C15,식도,35-39세,1,0.0
2003,여자,02. C15,식도,40-44세,6,0.3
2003,여자,02. C15,식도,45-49세,10,0.6
2003,여자,02. C15,식도,50-54세,11,0.9
2003,여자,02. C15,식도,55-59세,12,1.1
2003,여자,02. C15,식도,60-64세,24,2.2
2003,여자,02. C15,식도,65-69세,27,3.1
2003,여자,02. C15,식도,70-74세,33,5.2
2003,여자,02. C15,식도,75-79세,26,6.2
2003,여자,02. C15,식도,80-84세,29,11.3
2003,여자,02. C15,식도,85세이상,16,9.7
2003,여자,02. C15,식도,연령전체,195,0.8
2004,남녀전체,02. C15,식도,00-04세,0,
2004,남녀전체,02. C15,식도,05-09세,0,
2004,남녀전체,02. C15,식도,10-14세,0,
2004,남녀전체,02. C15,식도,15-19세,0,
2004,남녀전체,02. C15,식도,20-24세,0,
2004,남녀전체,02. C15,식도,25-29세,1,0.0
2004,남녀전체,02. C15,식도,30-34세,5,0.1
2004,남녀전체,02. C15,식도,35-39세,6,0.1
2004,남녀전체,02. C15,식도,40-44세,24,0.5
2004,남녀전체,02. C15,식도,45-49세,58,1.5
2004,남녀전체,02. C15,식도,50-54세,140,5.3
2004,남녀전체,02. C15,식도,55-59세,198,9.2
2004,남녀전체,02. C15,식도,60-64세,395,19.6
2004,남녀전체,02. C15,식도,65-69세,438,27.0
2004,남녀전체,02. C15,식도,70-74세,348,32.1
2004,남녀전체,02. C15,식도,75-79세,206,30.2
2004,남녀전체,02. C15,식도,80-84세,123,30.8
2004,남녀전체,02. C15,식도,85세이상,44,19.3
2004,남녀전체,02. C15,식도,연령전체,1986,4.1
2004,남자,02. C15,식도,00-04세,0,
2004,남자,02. C15,식도,05-09세,0,
2004,남자,02. C15,식도,10-14세,0,
2004,남자,02. C15,식도,15-19세,0,
2004,남자,02. C15,식도,20-24세,0,
2004,남자,02. C15,식도,25-29세,0,
2004,남자,02. C15,식도,30-34세,5,0.2
2004,남자,02. C15,식도,35-39세,4,0.2
2004,남자,02. C15,식도,40-44세,20,0.9
2004,남자,02. C15,식도,45-49세,56,2.9
2004,남자,02. C15,식도,50-54세,130,9.8
2004,남자,02. C15,식도,55-59세,185,17.4
2004,남자,02. C15,식도,60-64세,380,40.0
2004,남자,02. C15,식도,65-69세,417,58.1
2004,남자,02. C15,식도,70-74세,325,77.1
2004,남자,02. C15,식도,75-79세,173,73.6
2004,남자,02. C15,식도,80-84세,98,77.5
2004,남자,02. C15,식도,85세이상,30,53.4
2004,남자,02. C15,식도,연령전체,1823,7.5
2004,여자,02. C15,식도,00-04세,0,
2004,여자,02. C15,식도,05-09세,0,
2004,여자,02. C15,식도,10-14세,0,
2004,여자,02. C15,식도,15-19세,0,
2004,여자,02. C15,식도,20-24세,0,
2004,여자,02. C15,식도,25-29세,1,0.1
2004,여자,02. C15,식도,30-34세,0,
2004,여자,02. C15,식도,35-39세,2,0.1
2004,여자,02. C15,식도,40-44세,4,0.2
2004,여자,02. C15,식도,45-49세,2,0.1
2004,여자,02. C15,식도,50-54세,10,0.8
2004,여자,02. C15,식도,55-59세,13,1.2
2004,여자,02. C15,식도,60-64세,15,1.4
2004,여자,02. C15,식도,65-69세,21,2.3
2004,여자,02. C15,식도,70-74세,23,3.5
2004,여자,02. C15,식도,75-79세,33,7.4
2004,여자,02. C15,식도,80-84세,25,9.2
2004,여자,02. C15,식도,85세이상,14,8.1
2004,여자,02. C15,식도,연령전체,163,0.7
2005,남녀전체,02. C15,식도,00-04세,0,
2005,남녀전체,02. C15,식도,05-09세,0,
2005,남녀전체,02. C15,식도,10-14세,1,0.0
2005,남녀전체,02. C15,식도,15-19세,1,0.0
2005,남녀전체,02. C15,식도,20-24세,0,
2005,남녀전체,02. C15,식도,25-29세,1,0.0
2005,남녀전체,02. C15,식도,30-34세,1,0.0
2005,남녀전체,02. C15,식도,35-39세,6,0.1
2005,남녀전체,02. C15,식도,40-44세,23,0.5
2005,남녀전체,02. C15,식도,45-49세,77,1.9
2005,남녀전체,02. C15,식도,50-54세,114,4.0
2005,남녀전체,02. C15,식도,55-59세,236,10.5
2005,남녀전체,02. C15,식도,60-64세,386,19.3
2005,남녀전체,02. C15,식도,65-69세,466,27.8
2005,남녀전체,02. C15,식도,70-74세,378,32.5
2005,남녀전체,02. C15,식도,75-79세,206,28.3
2005,남녀전체,02. C15,식도,80-84세,109,26.2
2005,남녀전체,02. C15,식도,85세이상,44,18.2
2005,남녀전체,02. C15,식도,연령전체,2049,4.2
2005,남자,02. C15,식도,00-04세,0,
2005,남자,02. C15,식도,05-09세,0,
2005,남자,02. C15,식도,10-14세,1,0.1
2005,남자,02. C15,식도,15-19세,0,
2005,남자,02. C15,식도,20-24세,0,
2005,남자,02. C15,식도,25-29세,1,0.1
2005,남자,02. C15,식도,30-34세,0,
2005,남자,02. C15,식도,35-39세,5,0.2
2005,남자,02. C15,식도,40-44세,19,0.9
2005,남자,02. C15,식도,45-49세,70,3.5
2005,남자,02. C15,식도,50-54세,108,7.6
2005,남자,02. C15,식도,55-59세,227,20.3
2005,남자,02. C15,식도,60-64세,372,39.4
2005,남자,02. C15,식도,65-69세,451,60.2
2005,남자,02. C15,식도,70-74세,352,76.2
2005,남자,02. C15,식도,75-79세,172,68.8
2005,남자,02. C15,식도,80-84세,84,63.8
2005,남자,02. C15,식도,85세이상,28,46.1
2005,남자,02. C15,식도,연령전체,1890,7.7
2005,여자,02. C15,식도,00-04세,0,
2005,여자,02. C15,식도,05-09세,0,
2005,여자,02. C15,식도,10-14세,0,
2005,여자,02. C15,식도,15-19세,1,0.1
2005,여자,02. C15,식도,20-24세,0,
2005,여자,02. C15,식도,25-29세,0,
2005,여자,02. C15,식도,30-34세,1,0.0
2005,여자,02. C15,식도,35-39세,1,0.0
2005,여자,02. C15,식도,40-44세,4,0.2
2005,여자,02. C15,식도,45-49세,7,0.4
2005,여자,02. C15,식도,50-54세,6,0.4
2005,여자,02. C15,식도,55-59세,9,0.8
2005,여자,02. C15,식도,60-64세,14,1.3
2005,여자,02. C15,식도,65-69세,15,1.6
2005,여자,02. C15,식도,70-74세,26,3.7
2005,여자,02. C15,식도,75-79세,34,7.1
2005,여자,02. C15,식도,80-84세,25,8.8
2005,여자,02. C15,식도,85세이상,16,8.8
2005,여자,02. C15,식도,연령전체,159,0.7
2006,남녀전체,02. C15,식도,00-04세,0,
2006,남녀전체,02. C15,식도,05-09세,0,
2006,남녀전체,02. C15,식도,10-14세,0,
2006,남녀전체,02. C15,식도,15-19세,0,
2006,남녀전체,02. C15,식도,20-24세,2,0.1
2006,남녀전체,02. C15,식도,25-29세,0,
2006,남녀전체,02. C15,식도,30-34세,0,
2006,남녀전체,02. C15,식도,35-39세,8,0.2
2006,남녀전체,02. C15,식도,40-44세,27,0.6
2006,남녀전체,02. C15,식도,45-49세,74,1.8
2006,남녀전체,02. C15,식도,50-54세,132,4.3
2006,남녀전체,02. C15,식도,55-59세,222,9.5
2006,남녀전체,02. C15,식도,60-64세,349,17.7
2006,남녀전체,02. C15,식도,65-69세,465,26.9
2006,남녀전체,02. C15,식도,70-74세,389,31.1
2006,남녀전체,02. C15,식도,75-79세,240,31.2
2006,남녀전체,02. C15,식도,80-84세,101,23.3
2006,남녀전체,02. C15,식도,85세이상,40,15.5
2006,남녀전체,02. C15,식도,연령전체,2049,4.2
2006,남자,02. C15,식도,00-04세,0,
2006,남자,02. C15,식도,05-09세,0,
2006,남자,02. C15,식도,10-14세,0,
2006,남자,02. C15,식도,15-19세,0,
2006,남자,02. C15,식도,20-24세,1,0.1
2006,남자,02. C15,식도,25-29세,0,
2006,남자,02. C15,식도,30-34세,0,
2006,남자,02. C15,식도,35-39세,6,0.3
2006,남자,02. C15,식도,40-44세,18,0.8
2006,남자,02. C15,식도,45-49세,67,3.2
2006,남자,02. C15,식도,50-54세,123,7.9
2006,남자,02. C15,식도,55-59세,213,18.4
2006,남자,02. C15,식도,60-64세,329,35.0
2006,남자,02. C15,식도,65-69세,444,57.0
2006,남자,02. C15,식도,70-74세,354,69.9
2006,남자,02. C15,식도,75-79세,214,80.7
2006,남자,02. C15,식도,80-84세,84,61.7
2006,남자,02. C15,식도,85세이상,27,41.1
2006,남자,02. C15,식도,연령전체,1880,7.7
2006,여자,02. C15,식도,00-04세,0,
2006,여자,02. C15,식도,05-09세,0,
2006,여자,02. C15,식도,10-14세,0,
2006,여자,02. C15,식도,15-19세,0,
2006,여자,02. C15,식도,20-24세,1,0.1
2006,여자,02. C15,식도,25-29세,0,
2006,여자,02. C15,식도,30-34세,0,
2006,여자,02. C15,식도,35-39세,2,0.1
2006,여자,02. C15,식도,40-44세,9,0.4
2006,여자,02. C15,식도,45-49세,7,0.3
2006,여자,02. C15,식도,50-54세,9,0.6
2006,여자,02. C15,식도,55-59세,9,0.8
2006,여자,02. C15,식도,60-64세,20,1.9
2006,여자,02. C15,식도,65-69세,21,2.2
2006,여자,02. C15,식도,70-74세,35,4.7
2006,여자,02. C15,식도,75-79세,26,5.1
2006,여자,02. C15,식도,80-84세,17,5.7
2006,여자,02. C15,식도,85세이상,13,6.7
2006,여자,02. C15,식도,연령전체,169,0.7
2007,남녀전체,02. C15,식도,00-04세,0,
2007,남녀전체,02. C15,식도,05-09세,0,
2007,남녀전체,02. C15,식도,10-14세,0,
2007,남녀전체,02. C15,식도,15-19세,0,
2007,남녀전체,02. C15,식도,20-24세,1,0.0
2007,남녀전체,02. C15,식도,25-29세,2,0.0
2007,남녀전체,02. C15,식도,30-34세,2,0.0
2007,남녀전체,02. C15,식도,35-39세,10,0.2
2007,남녀전체,02. C15,식도,40-44세,14,0.3
2007,남녀전체,02. C15,식도,45-49세,83,1.9
2007,남녀전체,02. C15,식도,50-54세,134,4.1
2007,남녀전체,02. C15,식도,55-59세,247,10.3
2007,남녀전체,02. C15,식도,60-64세,333,17.0
2007,남녀전체,02. C15,식도,65-69세,463,25.3
2007,남녀전체,02. C15,식도,70-74세,389,29.3
2007,남녀전체,02. C15,식도,75-79세,259,31.7
2007,남녀전체,02. C15,식도,80-84세,129,28.5
2007,남녀전체,02. C15,식도,85세이상,46,16.4
2007,남녀전체,02. C15,식도,연령전체,2112,4.3
2007,남자,02. C15,식도,00-04세,0,
2007,남자,02. C15,식도,05-09세,0,
2007,남자,02. C15,식도,10-14세,0,
2007,남자,02. C15,식도,15-19세,0,
2007,남자,02. C15,식도,20-24세,1,0.1
2007,남자,02. C15,식도,25-29세,2,0.1
2007,남자,02. C15,식도,30-34세,2,0.1
2007,남자,02. C15,식도,35-39세,5,0.2
2007,남자,02. C15,식도,40-44세,10,0.5
2007,남자,02. C15,식도,45-49세,71,3.2
2007,남자,02. C15,식도,50-54세,123,7.4
2007,남자,02. C15,식도,55-59세,232,19.4
2007,남자,02. C15,식도,60-64세,315,33.6
2007,남자,02. C15,식도,65-69세,433,52.1
2007,남자,02. C15,식도,70-74세,363,66.3
2007,남자,02. C15,식도,75-79세,220,77.3
2007,남자,02. C15,식도,80-84세,97,68.7
2007,남자,02. C15,식도,85세이상,33,45.9
2007,남자,02. C15,식도,연령전체,1907,7.7
2007,여자,02. C15,식도,00-04세,0,
2007,여자,02. C15,식도,05-09세,0,
2007,여자,02. C15,식도,10-14세,0,
2007,여자,02. C15,식도,15-19세,0,
2007,여자,02. C15,식도,20-24세,0,
2007,여자,02. C15,식도,25-29세,0,
2007,여자,02. C15,식도,30-34세,0,
2007,여자,02. C15,식도,35-39세,5,0.2
2007,여자,02. C15,식도,40-44세,4,0.2
2007,여자,02. C15,식도,45-49세,12,0.6
2007,여자,02. C15,식도,50-54세,11,0.7
2007,여자,02. C15,식도,55-59세,15,1.2
2007,여자,02. C15,식도,60-64세,18,1.8
2007,여자,02. C15,식도,65-69세,30,3.0
2007,여자,02. C15,식도,70-74세,26,3.3
2007,여자,02. C15,식도,75-79세,39,7.3
2007,여자,02. C15,식도,80-84세,32,10.3
2007,여자,02. C15,식도,85세이상,13,6.2
2007,여자,02. C15,식도,연령전체,205,0.8
2008,남녀전체,02. C15,식도,00-04세,0,
2008,남녀전체,02. C15,식도,05-09세,0,
2008,남녀전체,02. C15,식도,10-14세,0,
2008,남녀전체,02. C15,식도,15-19세,0,
2008,남녀전체,02. C15,식도,20-24세,0,
2008,남녀전체,02. C15,식도,25-29세,0,
2008,남녀전체,02. C15,식도,30-34세,0,
2008,남녀전체,02. C15,식도,35-39세,7,0.2
2008,남녀전체,02. C15,식도,40-44세,11,0.3
2008,남녀전체,02. C15,식도,45-49세,87,2.0
2008,남녀전체,02. C15,식도,50-54세,178,5.1
2008,남녀전체,02. C15,식도,55-59세,231,9.3
2008,남녀전체,02. C15,식도,60-64세,336,16.8
2008,남녀전체,02. C15,식도,65-69세,481,25.2
2008,남녀전체,02. C15,식도,70-74세,436,31.1
2008,남녀전체,02. C15,식도,75-79세,254,29.3
2008,남녀전체,02. C15,식도,80-84세,115,24.1
2008,남녀전체,02. C15,식도,85세이상,69,22.4
2008,남녀전체,02. C15,식도,연령전체,2205,4.5
2008,남자,02. C15,식도,00-04세,0,
2008,남자,02. C15,식도,05-09세,0,
2008,남자,02. C15,식도,10-14세,0,
2008,남자,02. C15,식도,15-19세,0,
2008,남자,02. C15,식도,20-24세,0,
2008,남자,02. C15,식도,25-29세,0,
2008,남자,02. C15,식도,30-34세,0,
2008,남자,02. C15,식도,35-39세,5,0.2
2008,남자,02. C15,식도,40-44세,9,0.4
2008,남자,02. C15,식도,45-49세,71,3.2
2008,남자,02. C15,식도,50-54세,160,9.1
2008,남자,02. C15,식도,55-59세,213,17.2
2008,남자,02. C15,식도,60-64세,322,33.4
2008,남자,02. C15,식도,65-69세,463,53.1
2008,남자,02. C15,식도,70-74세,403,68.7
2008,남자,02. C15,식도,75-79세,223,72.5
2008,남자,02. C15,식도,80-84세,98,66.3
2008,남자,02. C15,식도,85세이상,41,51.8
2008,남자,02. C15,식도,연령전체,2008,8.1
2008,여자,02. C15,식도,00-04세,0,
2008,여자,02. C15,식도,05-09세,0,
2008,여자,02. C15,식도,10-14세,0,
2008,여자,02. C15,식도,15-19세,0,
2008,여자,02. C15,식도,20-24세,0,
2008,여자,02. C15,식도,25-29세,0,
2008,여자,02. C15,식도,30-34세,0,
2008,여자,02. C15,식도,35-39세,2,0.1
2008,여자,02. C15,식도,40-44세,2,0.1
2008,여자,02. C15,식도,45-49세,16,0.7
2008,여자,02. C15,식도,50-54세,18,1.0
2008,여자,02. C15,식도,55-59세,18,1.4
2008,여자,02. C15,식도,60-64세,14,1.4
2008,여자,02. C15,식도,65-69세,18,1.7
2008,여자,02. C15,식도,70-74세,33,4.0
2008,여자,02. C15,식도,75-79세,31,5.5
2008,여자,02. C15,식도,80-84세,17,5.2
2008,여자,02. C15,식도,85세이상,28,12.2
2008,여자,02. C15,식도,연령전체,197,0.8
2009,남녀전체,02. C15,식도,00-04세,0,
2009,남녀전체,02. C15,식도,05-09세,0,
2009,남녀전체,02. C15,식도,10-14세,0,
2009,남녀전체,02. C15,식도,15-19세,0,
2009,남녀전체,02. C15,식도,20-24세,0,
2009,남녀전체,02. C15,식도,25-29세,0,
2009,남녀전체,02. C15,식도,30-34세,0,
2009,남녀전체,02. C15,식도,35-39세,5,0.1
2009,남녀전체,02. C15,식도,40-44세,28,0.6
2009,남녀전체,02. C15,식도,45-49세,59,1.4
2009,남녀전체,02. C15,식도,50-54세,180,4.8
2009,남녀전체,02. C15,식도,55-59세,233,9.0
2009,남녀전체,02. C15,식도,60-64세,312,14.9
2009,남녀전체,02. C15,식도,65-69세,472,24.6
2009,남녀전체,02. C15,식도,70-74세,437,29.5
2009,남녀전체,02. C15,식도,75-79세,271,29.3
2009,남녀전체,02. C15,식도,80-84세,120,23.4
2009,남녀전체,02. C15,식도,85세이상,58,17.4
2009,남녀전체,02. C15,식도,연령전체,2175,4.4
2009,남자,02. C15,식도,00-04세,0,
2009,남자,02. C15,식도,05-09세,0,
2009,남자,02. C15,식도,10-14세,0,
2009,남자,02. C15,식도,15-19세,0,
2009,남자,02. C15,식도,20-24세,0,
2009,남자,02. C15,식도,25-29세,0,
2009,남자,02. C15,식도,30-34세,0,
2009,남자,02. C15,식도,35-39세,3,0.1
2009,남자,02. C15,식도,40-44세,26,1.2
2009,남자,02. C15,식도,45-49세,55,2.5
2009,남자,02. C15,식도,50-54세,165,8.8
2009,남자,02. C15,식도,55-59세,223,17.3
2009,남자,02. C15,식도,60-64세,300,29.5
2009,남자,02. C15,식도,65-69세,447,50.8
2009,남자,02. C15,식도,70-74세,417,66.6
2009,남자,02. C15,식도,75-79세,240,71.7
2009,남자,02. C15,식도,80-84세,99,62.6
2009,남자,02. C15,식도,85세이상,36,42.1
2009,남자,02. C15,식도,연령전체,2011,8.1
2009,여자,02. C15,식도,00-04세,0,
2009,여자,02. C15,식도,05-09세,0,
2009,여자,02. C15,식도,10-14세,0,
2009,여자,02. C15,식도,15-19세,0,
2009,여자,02. C15,식도,20-24세,0,
2009,여자,02. C15,식도,25-29세,0,
2009,여자,02. C15,식도,30-34세,0,
2009,여자,02. C15,식도,35-39세,2,0.1
2009,여자,02. C15,식도,40-44세,2,0.1
2009,여자,02. C15,식도,45-49세,4,0.2
2009,여자,02. C15,식도,50-54세,15,0.8
2009,여자,02. C15,식도,55-59세,10,0.8
2009,여자,02. C15,식도,60-64세,12,1.1
2009,여자,02. C15,식도,65-69세,25,2.4
2009,여자,02. C15,식도,70-74세,20,2.3
2009,여자,02. C15,식도,75-79세,31,5.2
2009,여자,02. C15,식도,80-84세,21,5.9
2009,여자,02. C15,식도,85세이상,22,8.9
2009,여자,02. C15,식도,연령전체,164,0.7
2010,남녀전체,02. C15,식도,00-04세,1,0.0
2010,남녀전체,02. C15,식도,05-09세,0,
2010,남녀전체,02. C15,식도,10-14세,0,
2010,남녀전체,02. C15,식도,15-19세,0,
2010,남녀전체,02. C15,식도,20-24세,0,
2010,남녀전체,02. C15,식도,25-29세,0,
2010,남녀전체,02. C15,식도,30-34세,2,0.1
2010,남녀전체,02. C15,식도,35-39세,5,0.1
2010,남녀전체,02. C15,식도,40-44세,23,0.5
2010,남녀전체,02. C15,식도,45-49세,69,1.6
2010,남녀전체,02. C15,식도,50-54세,172,4.4
2010,남녀전체,02. C15,식도,55-59세,275,9.9
2010,남녀전체,02. C15,식도,60-64세,350,16.0
2010,남녀전체,02. C15,식도,65-69세,445,23.4
2010,남녀전체,02. C15,식도,70-74세,431,28.0
2010,남녀전체,02. C15,식도,75-79세,281,28.1
2010,남녀전체,02. C15,식도,80-84세,130,23.5
2010,남녀전체,02. C15,식도,85세이상,68,19.2
2010,남녀전체,02. C15,식도,연령전체,2252,4.5
2010,남자,02. C15,식도,00-04세,0,
2010,남자,02. C15,식도,05-09세,0,
2010,남자,02. C15,식도,10-14세,0,
2010,남자,02. C15,식도,15-19세,0,
2010,남자,02. C15,식도,20-24세,0,
2010,남자,02. C15,식도,25-29세,0,
2010,남자,02. C15,식도,30-34세,1,0.1
2010,남자,02. C15,식도,35-39세,2,0.1
2010,남자,02. C15,식도,40-44세,21,0.9
2010,남자,02. C15,식도,45-49세,60,2.7
2010,남자,02. C15,식도,50-54세,161,8.1
2010,남자,02. C15,식도,55-59세,254,18.4
2010,남자,02. C15,식도,60-64세,332,31.0
2010,남자,02. C15,식도,65-69세,426,48.6
2010,남자,02. C15,식도,70-74세,406,61.8
2010,남자,02. C15,식도,75-79세,247,66.7
2010,남자,02. C15,식도,80-84세,110,64.5
