일자,생활폐기물_반입량,삼원환경_반입량,음식협잡물_반입량,청라반입량,재활용잔재물_반입량,삼산_반입량,구월_반입량,쓰레기소각_1호기,쓰레기소각_2호기,음폐수소각_1호기,음폐수소각_2호기,침출수소각_1호기,침출수소각_2호기,일반바닥재_반출량,비산재_반출량,지정바닥재_반출량,고철_반출량,경유_금일입고량,경유_금일사용량,부생연료유_금일입고량,부생연료유_금일사용량,시수사용량,전력_수전량,전력_발전량,전력_매전량,스팀생산량,청라에너지스팀공급유량,청라에너지스팀공급열량,응축수회수유량,응축수회수열량,청라에너지판매열량,로온도_1호기,증기식_공기_예열기온도_1호기,보일러온도_1호기,집진시설온도_1호기,굴뚝온도_1호기,로온도_2호기,증기식_공기_예열기온도_2호기,보일러온도_2호기,집진시설온도_2호기,굴뚝온도_2호기,소각시설1호기_산소,소각시설1호기_일산화탄소,소각시설1호기_질소산화물,소각시설1호기_염화수소,소각시설1호기_먼지,소각시설1호기_유량,소각시설2호기_산소,소각시설2호기_일산화탄소,소각시설2호기_질소산화물,소각시설2호기_염화수소,소각시설2호기_먼지,소각시설2호기_유량,폐수처리관리_산성농도,폐수처리관리_일산화탄소D,폐수처리관리_방류량,폐수처리관리_재이용량
2022-01-01,565.09,0,0,1.63,0,0,0,186.36,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,448,26136,0.0,0.0,676.49,459.62,295.3,385.0,20.2,275.1,1005.71,78.75,245.96,143.99,166.93,0.0,0.0,0.0,0.0,0.0,11.31,8.16,0.0,0.43,0.81,49724.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,0,0,0.0
2022-01-02,0.0,0,0,0.0,0,0,0,189.74,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,899,81,25488,0.0,0.0,679.79,512.09,330.2,444.0,23.1,307.1,988.78,79.91,245.73,150.33,152.12,0.0,0.0,0.0,0.0,0.0,11.15,6.94,0.0,0.25,1.02,51036.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,0,0,11.8
2022-01-03,623.23,0,0,5.91,0,0,0,180.25,110.02,0,0,0,0,48.37,0.0,0,0.0,0,0,0,5494,260,29160,0.0,0.0,1187.47,827.16,537.1,753.0,42.4,494.7,959.81,78.35,244.71,145.98,154.76,941.0,94.13,231.51,143.65,173.86,11.23,9.47,0.0,0.51,0.8,49710.0,10.97,9.16,0.0,0.87,2.12,48776.0,8.13,0,0,41.0
2022-01-04,265.66,0,0,6.43,0,0,0,183.4,171.79,0,0,0,0,74.2,0.0,0,0.0,0,0,0,0,102,30096,0.0,0.0,1426.81,1040.27,676.2,962.0,56.8,619.4,926.48,79.5,244.61,147.56,148.9,940.92,92.91,240.4,142.26,173.92,10.94,8.35,0.0,1.37,0.84,50358.0,11.01,8.15,0.0,0.5,2.23,49358.0,8.09,0,0,43.6
2022-01-05,379.59,0,0,4.89,0,0,0,190.44,190.05,0,0,0,0,74.72,0.0,0,0.0,0,0,0,0,146,29772,0.0,0.0,1472.66,1065.96,692.5,976.0,54.1,638.4,938.48,78.46,245.37,147.59,167.33,943.33,92.21,239.4,145.86,174.31,10.87,8.76,0.0,1.43,0.77,51620.0,10.77,6.4,0.0,0.57,2.32,52860.0,8.09,0,0,51.8
2022-01-06,313.08,0,0,4.36,0,0,0,184.52,188.65,0,0,0,0,98.01,0.0,0,0.0,0,0,0,129,103,34488,0.0,0.0,1471.75,1042.73,677.0,952.0,52.9,624.1,931.99,77.9,243.08,145.91,172.21,937.47,92.28,239.45,147.24,173.47,11.62,16.55,0.0,2.21,1.12,48992.0,10.72,6.51,0.0,0.64,2.12,53342.0,8.11,0,0,61.2
2022-01-07,318.41,0,0,4.55,0,0,0,182.89,181.73,0,0,0,0,93.7,0.0,0,0.0,0,0,0,0,278,28080,0.0,0.0,1441.78,1071.42,696.0,976.0,54.0,642.0,976.1,0.0,0.0,0.0,172.38,946.44,0.0,0.0,0.0,175.01,11.14,12.54,0.0,2.34,1.38,50424.0,10.87,6.61,0.0,0.76,1.99,53036.0,8.07,0,0,37.6
2022-01-08,465.7,0,0,4.63,0,0,0,175.26,176.89,0,0,0,0,22.84,0.0,0,0.0,0,0,0,0,119,31320,0.0,0.0,1393.15,1023.02,664.1,934.0,51.3,612.8,959.45,0.0,0.0,0.0,171.62,939.65,0.0,0.0,0.0,174.18,11.39,16.26,0.0,3.0,1.26,47928.0,10.78,6.27,0.0,0.53,1.46,52242.0,8.06,0,0,8.5
2022-01-09,0.0,0,0,0.0,0,0,0,169.86,169.17,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,444,27396,0.0,0.0,1340.69,1044.13,678.2,957.0,51.8,626.4,958.59,0.0,0.0,0.0,173.16,937.44,0.0,0.0,0.0,175.03,11.13,9.51,0.0,3.36,1.15,49136.0,10.54,5.74,0.0,0.35,1.18,52458.0,8.06,0,0,1.0
2022-01-10,497.47,0,0,5.3,0,0,0,176.6,175.45,0,0,0,0,105.41,0.0,0,0.0,0,0,0,0,192,31032,0.0,0.0,1408.03,1048.3,680.8,960.0,52.0,628.8,954.86,83.2,245.04,142.65,174.73,939.13,96.2,239.62,152.37,178.46,11.02,10.22,0.0,3.55,1.11,49714.0,10.55,6.33,0.0,1.93,1.31,52104.0,8.06,0,0,52.3
2022-01-11,309.69,0,0,5.76,0,0,0,174.04,174.36,0,0,0,0,48.52,0.0,0,0.0,0,0,0,0,91,27252,0.0,0.0,1433.56,1035.6,672.5,946.0,51.8,620.7,1006.58,80.82,246.54,143.57,173.55,942.87,93.31,238.8,150.61,176.58,11.22,14.66,0.0,3.54,1.05,49336.0,10.72,6.6,0.0,1.41,2.8,52294.0,8.11,0,0,36.6
2022-01-12,316.98,0,0,4.14,0,0,0,178.24,177.39,0,0,0,0,75.91,0.0,0,0.0,0,0,0,0,88,30672,0.0,0.0,1446.57,1042.94,677.1,962.0,53.1,624.0,977.44,79.87,245.13,141.13,172.61,934.64,91.93,238.07,150.45,176.06,11.22,11.28,0.0,3.06,0.5,48938.0,10.5,5.43,0.0,1.18,2.25,53284.0,8.14,0,0,47.2
2022-01-13,317.06,0,0,4.49,0,0,0,180.59,181.0,0,0,0,0,73.45,0.0,0,0.0,0,0,0,0,144,28548,0.0,0.0,1455.43,1065.75,692.3,973.0,53.9,638.4,980.67,80.54,246.08,146.07,174.24,938.99,92.71,239.95,151.5,177.16,10.85,9.16,0.0,3.24,0.77,50918.0,10.61,5.62,0.0,1.27,2.31,52528.0,8.25,0,0,31.4
2022-01-14,365.51,0,0,4.33,0,0,0,175.24,175.83,0,0,0,0,96.76,0.0,0,0.0,0,0,0,0,90,28188,0.0,0.0,1418.67,1050.49,682.1,962.0,53.5,628.6,966.24,80.05,248.12,147.42,174.35,934.59,92.05,240.27,150.61,176.74,11.32,10.43,0.0,3.1,1.01,46880.0,10.57,5.91,0.0,1.26,1.76,51112.0,8.28,0,0,44.1
2022-01-15,482.14,0,0,4.89,0,0,0,175.73,175.52,0,0,0,0,24.64,0.0,0,0.0,0,0,0,0,196,28476,0.0,0.0,1401.36,1012.58,657.2,927.0,50.9,606.3,993.88,81.34,247.66,143.81,174.15,937.81,93.75,239.95,150.16,176.87,11.44,11.19,0.0,4.24,1.65,44570.0,10.65,6.61,0.0,1.2,0.96,49818.0,8.28,0,0,32.4
2022-01-16,0.0,0,0,0.0,0,0,0,175.01,175.18,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,372,16452,0.0,0.0,1409.56,1042.85,677.1,951.0,52.2,624.9,1015.41,0.0,0.0,0.0,173.52,962.17,0.0,0.0,0.0,176.54,11.22,13.37,0.0,4.23,1.77,45060.0,10.63,5.79,0.0,1.58,0.99,50314.0,8.25,0,0,0.0
2022-01-17,506.45,0,0,5.05,0,0,0,162.79,163.67,0,0,0,0,72.99,0.0,0,0.0,0,0,0,0,179,38664,0.0,0.0,1431.2,1035.76,672.5,943.0,51.6,620.9,1003.77,79.12,246.59,144.92,172.04,970.19,91.0,241.11,148.64,174.55,11.44,14.73,0.0,3.74,1.67,44886.0,10.85,6.06,0.0,1.26,1.35,48880.0,8.28,0,0,52.0
2022-01-18,320.59,0,0,5.3,0,0,0,167.48,170.51,0,0,0,0,98.13,0.0,0,0.0,0,0,0,0,161,28512,0.0,0.0,1415.88,1018.1,660.7,929.0,51.6,609.1,962.11,78.71,247.15,152.82,173.96,954.19,91.4,240.07,155.11,176.17,11.74,14.19,0.0,3.01,1.65,44294.0,10.84,6.12,0.0,1.83,1.36,49678.0,8.28,0,0,55.7
2022-01-19,290.02,0,0,4.61,0,0,0,181.11,180.88,0,0,0,0,123.26,0.0,0,0.0,0,0,0,0,102,30708,0.0,0.0,1437.58,1045.52,678.8,952.0,53.3,625.5,960.01,78.55,243.63,144.27,173.87,955.93,90.65,240.33,147.72,176.0,11.2,12.77,0.0,2.74,1.67,47026.0,10.72,6.35,0.0,1.29,1.39,50532.0,8.28,0,0,26.3
2022-01-20,345.36,0,0,4.05,0,0,0,177.54,177.18,0,0,0,0,76.62,0.0,0,0.0,0,5,0,0,137,29808,0.0,0.0,1466.85,1042.32,676.7,958.0,53.2,623.5,970.33,78.81,245.68,136.53,171.69,981.04,89.61,239.78,145.44,174.86,10.88,5.34,0.0,2.72,1.56,48000.0,10.71,6.6,0.0,0.69,1.52,50060.0,8.28,0,0,49.5
2022-01-21,362.68,0,0,4.66,0,0,0,184.48,187.79,0,0,0,0,76.47,0.0,0,0.0,0,0,0,301,101,30672,0.0,0.0,1442.27,1082.24,703.1,997.0,55.0,648.1,982.94,0.0,0.0,0.0,173.87,951.62,0.0,0.0,0.0,175.62,10.8,5.98,0.0,1.25,1.68,49404.0,10.88,6.57,0.0,1.15,1.36,49866.0,8.13,0,0,18.8
2022-01-22,464.7,0,0,5.04,0,0,0,184.93,182.03,0,0,0,0,25.53,0.0,0,0.0,0,0,0,0,441,29772,0.0,0.0,1480.77,1103.49,717.1,1020.0,56.5,660.6,960.13,80.45,247.89,153.54,176.83,932.87,92.84,239.21,153.54,179.0,10.81,7.36,0.0,0.62,1.44,50262.0,10.86,6.37,0.0,2.71,0.99,50114.0,8.11,0,0,23.9
2022-01-23,0.0,0,0,0.0,0,0,0,180.49,180.02,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,93,29736,0.0,0.0,1460.34,1100.5,715.2,1012.0,55.3,659.9,943.26,82.42,246.15,151.11,176.67,960.76,94.19,240.99,152.23,178.61,10.63,7.83,0.0,0.79,1.62,50070.0,10.57,5.97,0.0,2.36,0.51,50250.0,8.19,0,0,0.0
2022-01-24,570.05,0,0,5.3,0,0,0,181.64,181.84,0,0,0,0,49.62,0.0,0,0.0,0,0,0,0,130,29268,0.0,0.0,1476.98,1092.21,709.7,1008.0,54.7,655.0,940.72,82.48,244.65,149.28,174.92,952.99,94.69,241.32,146.09,176.05,10.43,6.41,0.0,0.75,1.45,50384.0,10.56,5.97,0.0,1.48,0.5,50212.0,8.2,0,0,0.0
2022-01-25,379.26,0,0,5.99,0,0,0,181.24,179.03,0,0,0,0,77.51,0.0,0,0.0,0,0,0,0,154,29052,0.0,0.0,1472.17,1088.56,707.4,1000.0,55.1,652.3,949.89,83.47,243.37,143.82,177.3,931.25,96.24,237.87,147.74,174.86,10.37,5.63,0.0,1.85,0.47,51090.0,10.46,7.2,0.0,0.26,1.7,49692.0,8.2,0,0,88.7
2022-01-26,327.18,0,0,5.37,0,0,0,180.73,179.6,0,0,0,0,73.63,0.0,0,0.0,0,5,0,0,93,29268,0.0,0.0,1490.5,1110.97,722.3,1025.0,55.9,666.4,940.57,82.55,246.04,147.21,175.08,950.2,94.5,237.1,151.23,177.53,10.53,7.21,0.0,0.43,1.8,49336.0,10.34,5.56,0.0,2.53,0.47,51010.0,8.2,0,0,0.0
2022-01-27,395.9,0,0,4.89,0,0,0,185.48,185.94,0,0,0,0,109.11,0.0,0,0.0,0,0,0,0,451,27360,0.0,0.0,1485.05,1100.93,715.8,1011.0,55.6,660.2,939.96,81.66,246.94,146.3,174.81,936.59,93.44,240.34,149.32,176.97,10.43,7.21,0.0,0.7,1.69,49994.0,10.26,5.04,0.0,2.04,0.71,50870.0,8.2,0,0,47.8
2022-01-28,341.5,0,0,7.58,0,0,0,183.23,176.18,0,0,0,0,74.51,0.0,0,0.0,0,0,0,0,113,29340,0.0,0.0,1478.82,1098.67,714.1,1004.0,55.4,658.7,944.44,80.37,245.26,145.74,173.74,976.47,91.96,238.62,150.74,176.47,10.5,5.92,0.0,1.1,1.75,50026.0,10.47,5.4,0.0,1.93,1.07,50330.0,8.17,0,0,14.9
2022-01-29,506.29,0,0,8.07,0,0,0,180.66,180.58,0,0,0,0,0.0,0.0,0,0.0,0,0,0,459,136,29844,0.0,0.0,1481.65,1090.77,708.9,1003.0,55.3,653.6,940.46,79.23,242.5,145.15,172.98,953.72,91.04,235.09,151.85,176.05,10.49,7.21,0.01,2.03,1.79,50198.0,10.6,6.55,0.0,1.99,1.39,50286.0,8.23,0,0,16.8
2022-01-30,0.0,0,0,0.0,0,0,0,182.34,177.87,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,160,27900,0.0,0.0,1492.52,1132.88,736.7,1041.0,57.8,678.9,966.19,79.49,245.44,148.89,175.09,979.03,92.08,235.03,152.02,177.7,10.42,5.02,0.0,1.63,1.69,51558.0,10.61,6.18,0.0,2.52,1.44,50488.0,8.25,0,0,37.0
2022-01-31,940.59,0,0,3.84,0,0,0,180.43,177.72,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,103,28764,0.0,0.0,1489.39,1121.35,729.0,1026.0,56.7,672.3,952.41,79.43,249.18,148.86,174.59,992.1,91.76,235.64,151.71,177.12,10.5,4.48,0.0,1.9,1.78,50326.0,10.81,7.06,0.0,2.46,1.3,49702.0,8.1,0,0,55.5
2022-02-01,0.0,0,0,0.0,0,0,0,175.22,172.92,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,80,26496,0.0,0.0,1470.3,1133.53,737.2,1044.0,56.9,680.3,926.31,79.91,246.51,146.4,174.53,981.83,92.45,238.46,151.83,177.33,10.48,4.58,0.0,1.86,1.82,50056.0,10.82,6.83,0.0,2.12,1.15,49578.0,8.27,0,0,22.5
2022-02-02,210.48,0,0,2.26,0,0,0,190.62,173.96,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,406,27504,0.0,0.0,1456.66,1131.04,735.6,1037.0,58.0,677.6,932.67,79.61,246.74,149.42,175.14,973.62,91.98,235.16,151.5,177.41,10.52,8.7,0.0,1.61,1.74,50396.0,10.91,6.95,0.0,2.25,1.41,49060.0,8.27,0,0,41.8
2022-02-03,642.7,0,0,6.13,0,0,0,187.94,174.96,0,0,0,0,103.52,0.0,0,0.0,0,10,0,0,173,29016,0.0,0.0,1434.39,1093.17,710.5,1002.0,55.1,655.4,944.0,78.94,244.77,147.38,173.82,981.63,91.06,235.0,154.78,176.75,10.52,7.69,0.0,1.83,1.77,49964.0,10.82,6.41,0.0,1.97,1.57,49118.0,8.27,0,0,0.0
2022-02-04,249.65,0,0,7.84,0,0,0,184.44,182.58,0,0,0,0,101.62,0.0,0,0.0,0,0,0,0,298,28800,0.0,0.0,1484.17,1087.59,706.9,1003.0,55.1,651.8,953.29,78.79,245.93,147.27,173.8,977.15,91.03,232.18,152.11,176.51,10.36,3.95,0.0,2.45,1.68,51208.0,10.72,6.11,0.0,1.83,1.74,50412.0,8.21,0,0,66.9
2022-02-05,437.14,0,0,7.23,0,0,0,181.92,181.48,0,0,0,0,24.68,0.0,0,0.0,0,0,0,0,89,29376,0.0,0.0,1506.26,1109.93,721.7,1020.0,57.7,664.0,975.35,77.94,245.52,147.24,173.4,997.56,89.93,233.01,151.35,176.11,10.48,3.75,0.0,2.01,1.52,50964.0,10.65,6.08,0.0,2.22,1.79,50082.0,8.22,0,0,37.7
2022-02-06,0.0,0,0,0.0,0,0,0,192.45,171.49,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,111,31860,0.0,0.0,1486.95,1136.15,739.0,1044.0,59.1,679.9,965.02,78.98,246.38,148.0,174.55,990.39,90.64,235.24,150.22,176.61,10.34,3.5,0.01,2.43,1.68,50798.0,10.5,5.74,0.0,2.39,1.66,49534.0,8.3,0,0,13.6
2022-02-07,590.73,0,0,6.95,0,0,0,183.13,171.53,0,0,0,0,75.91,0.0,0,0.0,0,0,0,0,88,25992,0.0,0.0,1486.33,1102.54,716.8,1015.0,56.1,660.7,997.97,78.87,246.07,148.22,173.8,976.49,90.81,237.19,150.47,176.05,10.35,2.58,0.01,2.73,1.72,49930.0,10.43,5.52,0.0,2.4,1.48,49542.0,8.27,0,0,35.2
2022-02-08,366.62,0,0,8.07,0,0,0,180.22,180.23,0,0,0,0,52.75,0.0,0,0.0,0,0,0,0,344,29052,0.0,0.0,1421.1,1096.26,712.6,1003.0,56.1,656.5,1001.33,80.33,245.37,149.2,174.85,992.21,92.74,235.24,151.24,176.02,10.54,2.62,0.0,2.96,1.84,49156.0,10.48,6.33,0.0,2.61,1.03,49264.0,8.12,0,0,58.3
2022-02-09,315.54,0,0,5.89,0,0,0,181.21,180.09,0,0,0,0,74.31,0.0,0,10.48,0,10,0,0,130,27612,0.0,0.0,1473.34,1079.54,701.6,990.0,54.8,646.8,1021.26,80.45,242.48,145.97,174.01,992.21,92.44,231.73,147.73,176.02,10.56,2.69,0.0,3.15,1.89,49002.0,10.48,6.33,0.0,2.61,1.03,49264.0,8.19,0,0,25.2
2022-02-10,309.96,0,0,6.13,0,0,0,187.52,175.88,0,0,0,0,105.97,0.0,0,0.0,0,0,0,0,78,29124,0.0,0.0,1474.11,1078.99,701.3,990.0,54.6,646.7,969.31,81.16,245.44,147.01,174.14,1000.99,93.79,235.67,147.0,175.99,10.39,3.71,0.0,3.24,1.68,49686.0,10.39,8.15,0.0,2.58,0.91,48958.0,8.19,0,0,32.0
2022-02-11,348.74,0,0,5.75,0,0,0,168.55,167.19,0,0,0,0,25.95,0.0,0,0.0,0,0,0,0,120,30636,0.0,0.0,1484.36,1072.63,697.1,988.0,54.1,643.0,991.85,80.37,247.95,146.51,173.17,1004.46,92.39,244.69,148.06,175.03,10.25,3.8,0.0,3.37,1.5,49886.0,10.44,6.84,0.0,2.21,0.96,48106.0,8.19,0,0,53.2
2022-02-12,443.75,0,0,7.16,0,0,0,178.95,179.28,0,0,0,0,51.86,0.0,0,0.0,0,0,0,0,522,36396,0.0,0.0,1495.68,1074.85,698.6,992.0,54.5,644.1,979.42,81.78,245.19,142.82,172.75,973.82,93.91,235.06,147.33,175.27,10.42,3.53,0.0,3.68,1.16,48342.0,10.48,6.9,0.0,2.18,1.01,48462.0,8.19,0,0,5.4
2022-02-13,0.0,0,0,0.0,0,0,0,178.54,179.53,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,330,16812,0.0,0.0,1471.91,1130.47,735.5,1041.0,57.2,678.3,955.58,82.5,245.53,143.77,174.34,958.76,95.48,233.59,149.91,177.24,10.4,3.87,0.0,3.88,0.73,49850.0,10.26,5.74,0.01,2.23,1.01,51324.0,8.16,0,0,23.5
2022-02-14,546.32,0,0,7.16,0,0,0,185.08,185.45,0,0,0,0,50.71,35.08,0,0.0,0,0,0,0,243,30384,0.0,0.0,1492.04,1085.36,705.6,990.0,53.9,651.7,1017.01,82.19,247.05,146.37,173.51,973.98,94.04,235.16,148.86,176.15,10.44,3.88,0.0,4.0,1.19,49466.0,10.52,6.32,0.0,2.56,1.37,49142.0,8.18,0,0,72.3
2022-02-15,322.62,0,0,7.57,0,0,0,180.89,180.79,0,0,0,0,52.14,0.0,0,0.0,0,0,0,0,177,28332,0.0,0.0,1450.23,1059.78,688.7,969.0,53.5,635.2,989.6,80.94,252.07,145.97,172.66,987.13,92.59,237.42,150.81,175.0,10.43,5.81,0.0,3.69,1.25,49592.0,10.52,6.23,0.0,1.84,3.09,48110.0,8.19,0,0,5.9
2022-02-16,283.38,0,0,5.4,0,0,0,181.35,181.8,0,0,0,0,76.49,0.0,0,0.0,0,10,0,0,104,29520,0.0,0.0,1488.99,1097.93,713.6,1004.0,56.7,656.9,980.17,78.95,249.16,146.37,173.27,954.05,90.49,235.67,151.8,175.92,10.51,3.9,0.0,2.83,0.82,49652.0,10.5,5.57,0.0,2.65,2.32,49706.0,8.12,0,0,38.0
2022-02-17,293.52,0,0,5.3,0,0,0,180.01,179.46,0,0,0,0,50.33,0.0,0,0.0,0,0,0,0,102,27936,0.0,0.0,1499.05,1110.06,721.5,1026.0,57.4,664.1,1010.97,77.55,248.61,146.12,173.16,992.56,88.52,234.17,149.62,175.75,10.6,3.8,0.0,2.6,0.51,49136.0,10.19,4.93,0.0,2.77,2.27,50626.0,8.13,0,0,36.4
2022-02-18,305.26,0,0,5.8,0,0,0,178.26,176.87,0,0,0,0,77.79,0.0,0,0.0,0,0,0,0,118,30060,0.0,0.0,1505.24,1109.68,721.2,1018.0,56.9,664.3,1023.24,78.03,248.74,147.89,173.49,981.75,89.37,235.53,146.87,175.25,10.65,5.93,0.0,2.63,0.98,48562.0,10.04,5.37,0.0,2.61,1.39,49924.0,8.13,0,0,51.0
2022-02-19,427.56,0,0,6.42,0,0,0,175.71,173.22,0,0,0,0,58.13,0.0,0,0.0,0,0,0,0,464,28368,0.0,0.0,1483.34,1062.86,690.3,975.0,53.6,636.7,1044.85,78.3,248.61,146.44,171.99,941.15,89.64,245.4,147.43,173.96,10.89,7.94,0.0,3.29,1.81,47486.0,10.17,6.36,0.0,2.65,1.19,48808.0,8.13,0,0,42.6
2022-02-20,0.0,0,0,0.0,0,0,0,178.6,177.08,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,82,25812,0.0,0.0,1487.53,1134.6,737.8,1039.0,58.6,679.2,1025.94,78.57,249.28,143.81,173.22,955.6,89.71,239.75,146.48,175.69,10.38,4.07,0.0,2.91,1.56,49588.0,9.79,5.03,0.01,2.87,1.59,51214.0,7.86,0,0,0.0
2022-02-21,548.76,0,0,6.93,0,0,0,175.09,176.13,0,0,0,0,76.84,0.0,0,0.0,0,0,0,0,86,28836,0.0,0.0,1487.29,1103.39,717.2,1009.0,56.2,661.0,997.09,78.42,249.68,145.48,172.93,954.65,89.85,236.96,147.49,175.31,10.64,3.25,0.0,2.97,1.55,48526.0,10.3,5.78,0.0,2.31,1.48,49878.0,7.81,0,0,36.7
2022-02-22,289.22,0,0,7.64,0,0,0,185.3,181.34,0,0,0,0,93.89,0.0,0,0.0,0,0,0,0,135,29196,0.0,0.0,1543.9,1134.9,738.4,1046.0,59.2,679.2,990.45,78.36,253.73,150.23,175.17,1024.08,89.83,234.61,145.99,173.8,9.84,5.34,0.0,1.71,1.51,51270.0,10.24,5.45,0.0,3.05,1.6,50460.0,7.81,0,0,51.0
2022-02-23,312.45,0,0,5.49,0,0,0,182.51,181.11,0,0,0,0,75.03,0.0,0,0.0,0,10,0,0,175,29232,0.0,0.0,1527.94,1131.15,736.1,1044.0,59.7,676.4,1008.48,77.32,257.98,154.86,174.56,1005.04,88.68,236.22,147.25,175.04,10.57,5.89,0.02,3.05,1.4,49288.0,9.82,5.5,0.0,2.08,1.73,51636.0,7.81,0,0,40.1
2022-02-24,295.72,0,0,6.0,0,0,0,133.79,180.68,0,0,0,0,73.71,0.0,0,0.0,0,0,0,272,150,33120,0.0,0.0,1398.44,995.06,646.7,917.0,52.1,594.6,986.23,77.7,252.67,149.08,173.4,1017.38,90.01,238.55,146.93,174.89,10.71,7.03,0.0,3.65,1.43,49592.44,10.16,6.25,0.0,2.19,1.52,51024.0,7.69,0,0,34.1
2022-02-25,353.65,0,0,5.41,0,0,0,0.0,182.65,0,0,0,0,48.25,0.0,0,0.0,0,0,0,0,91,21600,0.0,0.0,792.15,509.28,327.6,433.0,22.1,305.5,0.0,0.0,0.0,0.0,0.0,954.31,92.95,242.84,146.28,176.11,0.0,0.0,0.0,0.0,0.0,0.0,9.93,5.91,0.0,2.81,1.32,52052.0,7.76,0,0,84.5
2022-02-26,404.26,0,0,6.15,0,0,0,0.0,164.48,0,0,0,0,51.32,0.0,0,0.0,0,0,0,1316,175,26604,0.0,0.0,802.14,487.09,312.8,411.0,20.4,292.4,0.0,0.0,0.0,0.0,0.0,968.48,93.54,242.96,143.6,173.93,0.0,0.0,0.0,0.0,0.0,0.0,10.05,9.68,0.0,2.85,1.21,50660.0,7.76,0,0,62.2
2022-02-27,0.0,0,0,0.0,0,0,0,109.3,174.08,0,0,0,0,0.0,0.0,0,0.0,0,0,0,4992,80,23688,0.0,0.0,1233.61,849.88,551.4,771.0,42.0,509.4,1009.32,84.26,232.96,141.1,169.22,999.13,93.77,244.33,139.04,175.32,10.79,6.58,0.0,3.49,1.17,47034.0,9.81,8.28,0.0,3.3,1.21,50786.0,7.76,0,0,9.0
2022-02-28,583.17,0,0,7.05,0,0,0,178.87,180.63,0,0,0,0,75.11,0.0,0,0.0,0,0,0,0,323,25992,0.0,0.0,1488.0,1116.59,726.8,1022.0,57.5,669.3,1030.15,83.8,248.96,146.51,171.03,958.63,94.86,246.15,143.14,176.19,10.78,7.3,0.0,3.24,0.99,47210.0,9.73,6.23,0.0,2.58,1.39,52484.0,7.76,0,0,37.1
2022-03-01,393.85,0,0,4.97,0,0,0,178.61,178.52,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,140,27360,0.0,0.0,1509.72,1117.1,727.1,1028.0,55.3,671.8,1010.65,83.93,250.05,144.36,169.41,952.12,95.03,249.8,144.1,176.24,10.65,5.21,0.0,2.92,1.16,48380.0,9.59,5.74,0.0,2.19,1.36,53494.0,7.72,0,0,0.0
2022-03-02,332.94,0,0,7.69,0,0,0,186.76,181.02,0,0,0,0,49.59,0.0,0,0.0,0,10,0,0,136,28980,0.0,0.0,1559.04,1172.72,764.0,1084.0,59.2,704.8,974.94,82.41,250.92,146.82,167.07,925.48,95.19,243.7,146.43,176.72,10.35,5.38,0.0,2.94,1.39,51416.0,9.74,6.71,0.0,2.53,1.19,53304.0,7.61,0,0,36.7
2022-03-03,362.93,0,0,6.58,0,0,0,178.08,177.5,0,0,0,0,72.7,0.0,0,0.0,0,0,0,39,168,27432,0.0,0.0,1549.88,1153.9,751.8,1076.0,58.8,693.0,950.37,82.74,248.82,145.43,166.8,989.67,95.5,250.49,142.87,175.78,10.41,7.97,0.0,2.57,1.13,50986.0,9.92,9.13,0.0,2.33,1.37,51874.0,7.97,0,0,48.9
2022-03-04,324.68,0,0,6.12,0,0,0,180.14,180.56,0,0,0,0,45.71,0.0,0,0.0,0,0,0,0,488,28692,0.0,0.0,1526.28,1136.92,650.7,1059.0,57.8,592.9,947.13,83.72,250.87,148.94,166.87,1015.8,95.62,242.51,153.93,177.03,10.22,4.48,0.0,2.2,1.46,51452.0,10.15,9.27,0.0,2.78,1.12,52186.0,7.97,0,0,32.0
2022-03-05,438.73,0,0,7.1,0,0,0,175.8,174.34,0,0,0,0,23.7,0.0,0,0.0,0,0,0,0,96,28800,0.0,0.0,1499.02,1115.0,816.1,1040.0,57.0,759.1,946.56,82.6,249.15,146.48,163.63,1025.56,93.98,250.86,145.21,175.36,10.48,4.66,0.0,1.61,1.72,49202.0,10.59,9.62,0.0,2.37,0.64,49828.0,7.75,0,0,18.7
2022-03-06,0.0,0,0,0.0,0,0,0,165.87,168.51,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,87,27252,0.0,0.0,1483.91,1138.21,741.4,1053.0,58.5,682.9,990.84,82.69,248.78,151.13,163.88,977.14,94.17,250.11,143.76,175.75,10.74,5.17,0.24,1.98,1.7,48460.0,10.29,4.72,0.0,2.27,0.6,51098.0,7.75,0,0,0.7
