업종명,신고일자,업소명,영업소 주소(도로명),영업소 주소(지번)
숙박업(일반),2015-06-18,산무인텔,전라남도 여수시 봉산남7길 5-9 (봉산동),전라남도 여수시 봉산동 263-3 
숙박업(일반),2015-06-19,KJ모텔,전라남도 여수시 여문문화2길 33 (문수동),전라남도 여수시 문수동 121-3 
숙박업(일반),2016-02-01,마리나 무인호텔,전라남도 여수시 봉산남6길 16 (봉산동),전라남도 여수시 봉산동 261-3 
숙박업(일반),2016-04-18,황금모텔,전라남도 여수시 오림4길 48 (오림동),전라남도 여수시 오림동 404-4 
숙박업(일반),2016-04-29,25모텔,전라남도 여수시 여문문화2길 65 (문수동),전라남도 여수시 문수동 189-1 
숙박업(일반),2016-05-16,낭만 바다,전라남도 여수시 오동도로 61-12 (수정동),전라남도 여수시 수정동 343-1 
숙박업(일반),2016-05-17,스테이 새록,전라남도 여수시 교동남1길 5-4 (교동),전라남도 여수시 교동 467 
숙박업(일반),2016-05-31,쉘스톤,전라남도 여수시 봉산남6길 13 (봉산동),전라남도 여수시 봉산동 258-8 
숙박업(일반),2016-06-28,하이 무인모텔,전라남도 여수시 여문문화2길 84 (문수동),전라남도 여수시 문수동 257-1 
숙박업(일반),2016-08-05,명품 호텔,전라남도 여수시 돌산읍 진두해안길 125,전라남도 여수시 돌산읍 우두리 755-1 
숙박업(일반),2016-09-30,맥스 무인텔,전라남도 여수시 시청동3길 35-8 (학동),전라남도 여수시 학동 182-5 
숙박업(일반),2016-11-24,초콜릿 호텔,전라남도 여수시 봉산남6길 11-18 (봉산동),전라남도 여수시 봉산동 258-4 
숙박업(일반),2017-01-26,더원 호텔,전라남도 여수시 국포1로 6 (국동),전라남도 여수시 국동 37-28 
숙박업(일반),2017-02-14,여수 스테이호텔,전라남도 여수시 봉산남8길 17-15 (봉산동),전라남도 여수시 봉산동 276-5 
숙박업(일반),2017-03-31,별 무인텔,전라남도 여수시 충무로 48-7 (충무동),전라남도 여수시 충무동 628-17 
숙박업(일반),2017-04-26,정,전라남도 여수시 좌수영로 42-4 (서교동),전라남도 여수시 서교동 66-1 
숙박업(일반),2017-05-29,더 엘 관광호텔(THE L HOTEL),전라남도 여수시 이순신광장로 135 (중앙동),전라남도 여수시 중앙동 267 
숙박업(일반),2017-08-08,달 무인텔,전라남도 여수시 충무로 48-9 (충무동),전라남도 여수시 충무동 629 
숙박업(일반),2017-09-25,호텔자바(HOTEL ZAVA),전라남도 여수시 봉산남7길 11-10 (봉산동),전라남도 여수시 봉산동 261-24 
숙박업(일반),2018-01-03,M무인텔,전라남도 여수시 소호로 235-11 (소호동),전라남도 여수시 소호동 1140-1 
숙박업(일반),2018-03-05,K boutique hotel,전라남도 여수시 성산3길 21-15 (화장동),전라남도 여수시 화장동 798-8 
숙박업(일반),2018-03-30,호텔헤이븐,전라남도 여수시 돌산읍 진두해안길 131,전라남도 여수시 돌산읍 우두리 757 
숙박업(일반),2018-05-30,나비잠,전라남도 여수시 시청동3길 35-12 (학동),전라남도 여수시 학동 181-1 
숙박업(일반),2018-07-26,여수낭만,전라남도 여수시 교동시장2길 9 (교동),전라남도 여수시 교동 610-1 
숙박업(일반),2018-07-26,오아시스 무인 호텔,전라남도 여수시 소호로 205 (소호동),전라남도 여수시 소호동 1155 
숙박업(일반),2018-07-27,다락휴 여수점,"전라남도 여수시 박람회길 1, 국제관 (덕충동)",전라남도 여수시 덕충동 2005 국제관D동 3츨 
숙박업(일반),2018-07-31,교동여관,전라남도 여수시 충무로 25-1 (교동),전라남도 여수시 교동 596-21 
숙박업(일반),2018-08-03,두번째 길,전라남도 여수시 고소1길 13 (고소동),전라남도 여수시 고소동 822-1 
숙박업(일반),2018-11-02,바다야,전라남도 여수시 교동시장4길 3 (교동),전라남도 여수시 교동 585-3 
숙박업(일반),2018-12-07,제이미 모텔,전라남도 여수시 충무로 51-1 (충무동),전라남도 여수시 충무동 512 
숙박업(일반),2018-12-21,썬라이즈,전라남도 여수시 충무4길 12 (충무동),전라남도 여수시 충무동 573 
숙박업(일반),2019-09-24,커피타임,전라남도 여수시 공화남3길 15 (공화동),전라남도 여수시 공화동 674 
숙박업(일반),2019-12-13,호텔 JCS 여수,전라남도 여수시 돌산읍 돌산로 3169-14,전라남도 여수시 돌산읍 평사리 1404-1 
숙박업(일반),2019-05-28,디아크리조트,전라남도 여수시 돌산읍 돌산로 3169-38,전라남도 여수시 돌산읍 평사리 산 318-109 
숙박업(일반),2020-07-13,벨메르 바이 한화호텔앤드리조트,전라남도 여수시 웅천남4로 17 (웅천동),전라남도 여수시 웅천동 1875-1 
숙박업(일반),2020-09-25,엘디아 호텔,전라남도 여수시 시청동3길 24-7 (학동),전라남도 여수시 학동 178-2 
숙박업(일반),2021-01-06,여수해랑,"전라남도 여수시 하멜로 88, 4,5층 (종화동)",전라남도 여수시 종화동 338-1 
숙박업(일반),2021-03-18,(주)호텔케니여수,전라남도 여수시 충무로 54-2 (충무동),전라남도 여수시 충무동 502-1 
숙박업(일반),2021-04-22,여수밤바다(주),"전라남도 여수시 고소1길 11, 2~3층 (고소동)",전라남도 여수시 고소동 821 
숙박업(일반),2021-06-09,엑스포 게스트하우스,"전라남도 여수시 박람회길 1, 국제관 A동 2층 Ac 201호 (덕충동)",전라남도 여수시 덕충동 2005 국제관 
숙박업(일반),2021-09-10,별 달,"전라남도 여수시 통제영1길 5-2, 2-3층 (충무동)",전라남도 여수시 충무동 628-4 
숙박업(일반),2022-06-20,모텔 밤바다,전라남도 여수시 봉산남7길 11-20 (봉산동),전라남도 여수시 봉산동 261-4 
숙박업(일반),2022-07-15,씨사이드인여수호텔앤리조트(주),전라남도 여수시 국포1로 47 (국동),전라남도 여수시 국동 37-564 
숙박업(일반),2022-09-05,신라스테이 여수,전라남도 여수시 수정3길 8 (수정동),전라남도 여수시 수정동 621 
숙박업(일반),2022-11-28,랜드숲,"전라남도 여수시 신월로 578-1, 2층 (신월동)",전라남도 여수시 신월동 82-2 
숙박업(일반),2023-08-31,오동도호텔,"전라남도 여수시 오동도로 102, 3~6층 (수정동)",전라남도 여수시 수정동 99-3 
숙박업(생활),1975-12-30,여수여행,전라남도 여수시 공화북5길 5 (공화동),전라남도 여수시 공화동 729-3 
숙박업(생활),1985-09-18,동운장,전라남도 여수시 서교7길 8-13 (광무동),전라남도 여수시 광무동 325 
숙박업(생활),1989-01-30,백패커스인여수,전라남도 여수시 공화남2길 14 (공화동),전라남도 여수시 공화동 1046 
숙박업(생활),2008-07-09,디오션리조트(콘도미니엄),전라남도 여수시 소호로 295 (소호동),전라남도 여수시 소호동 산99 외 47필지 
숙박업(생활),2008-10-21,오동도,"전라남도 여수시 하멜로 78 (종화동,외 2필지 2,3층)","전라남도 여수시 종화동 458 외 2필지 2,3층 "
숙박업(생활),2011-06-01,여수 해오름,"전라남도 여수시 돌산읍 계동로 558 ((2,3층))","전라남도 여수시 돌산읍 평사리 1256 (2,3층) "
숙박업(생활),2012-05-29,여수비치,"전라남도 여수시 하멜로 64, 3~6층 (종화동)",전라남도 여수시 종화동 463-1 3~6층 
숙박업(생활),2012-06-12,폴링인블루,전라남도 여수시 돌산읍 월암길 125,전라남도 여수시 돌산읍 평사리 338-5 
숙박업(생활),2012-06-15,오동도2,전라남도 여수시 하멜로 74 (종화동),전라남도 여수시 종화동 459-1 
숙박업(생활),2012-12-13,유캐슬펜션(F동),전라남도 여수시 소라면 안심산길 155,전라남도 여수시 소라면 죽림리 116 
숙박업(생활),2012-12-13,유캐슬펜션(F1동),전라남도 여수시 소라면 안심산길 155,전라남도 여수시 소라면 죽림리 116 
숙박업(생활),2012-06-28,굿썸 모텔,전라남도 여수시 돌산읍 강남로 45,전라남도 여수시 돌산읍 우두리 1057-4 
숙박업(생활),2012-05-02,경도해양관광단지 휴양콘도미니엄,전라남도 여수시 대경도길 111 (경호동),전라남도 여수시 경호동 379-1 
숙박업(생활),2013-10-25,베베올레 키즈가족펜션,전라남도 여수시 돌산읍 방죽포길 93,전라남도 여수시 돌산읍 죽포리 281 
숙박업(생활),2014-04-07,여수돔비치펜션,전라남도 여수시 돌산읍 두문포길 131-17,전라남도 여수시 돌산읍 죽포리 79 
숙박업(생활),2014-04-07,여수돔비치펜션,전라남도 여수시 돌산읍 두문포길 131-15,전라남도 여수시 돌산읍 죽포리 79-6 
숙박업(생활),2014-04-07,여수돔비치펜션,전라남도 여수시 돌산읍 두문포길 131-13,전라남도 여수시 돌산읍 죽포리 79-5 
숙박업(생활),2014-04-11,달링하버(1),전라남도 여수시 돌산읍 신추길 13,전라남도 여수시 돌산읍 우두리 755-8 
숙박업(생활),2014-04-11,달링하버,전라남도 여수시 돌산읍 신추길 9,전라남도 여수시 돌산읍 우두리 755-50 
숙박업(생활),2014-08-06,엑스포해수피아,전라남도 여수시 어항단지로 27 (신월동),전라남도 여수시 신월동 1092-1 
숙박업(생활),2014-11-11,여수프롬갤러리펜션,전라남도 여수시 돌산읍 월암길 136,전라남도 여수시 돌산읍 평사리 336-1 
숙박업(생활),2015-03-23,"안녕, 여수",전라남도 여수시 오동도로 61-16 (수정동),전라남도 여수시 수정동 343-10 
숙박업(생활),2015-04-08,거북선펜션,전라남도 여수시 여수시민로 2 (종화동),전라남도 여수시 종화동 286 
숙박업(생활),2015-06-05,스위티펜션,전라남도 여수시 돌산읍 강남2길 6-12,전라남도 여수시 돌산읍 우두리 1074-10 
숙박업(생활),2015-07-23,뜰펜션,전라남도 여수시 망양로 244 (만흥동),전라남도 여수시 만흥동 252-1 
숙박업(생활),2015-08-17,블랭크,전라남도 여수시 망양로 351 (만흥동),전라남도 여수시 만흥동 51-6 
숙박업(생활),2015-08-17,전남돌산여수하루쉼표오션뷰가족펜션,전라남도 여수시 망양로 46 (덕충동),전라남도 여수시 덕충동 30 
숙박업(생활),2015-11-04,엑스포(펜션)호스텔,전라남도 여수시 돌산읍 돌산로 3394,전라남도 여수시 돌산읍 우두리 657-1 
숙박업(생활),2015-11-26,메리엘펜션,전라남도 여수시 만성리길 62 (만흥동),전라남도 여수시 만흥동 46 
숙박업(생활),2015-12-02,다옴 애견동반 펜션,전라남도 여수시 돌산읍 돌산로 3090,전라남도 여수시 돌산읍 평사리 1385-4 
숙박업(생활),2016-01-08,나무펜션,전라남도 여수시 돌산읍 강남1길 5-16,전라남도 여수시 돌산읍 우두리 1025-5 
숙박업(생활),2016-02-24,여수엔 호스텔,전라남도 여수시 망양로 40 (덕충동),전라남도 여수시 덕충동 34 
숙박업(생활),2016-02-24,해들채,전라남도 여수시 망양로 38 (덕충동),전라남도 여수시 덕충동 47 
숙박업(생활),2016-03-15,자연담은펜션,전라남도 여수시 돌산읍 돌산로 3086,전라남도 여수시 돌산읍 평사리 1385-6 
숙박업(생활),2016-03-15,해뜨락펜션,전라남도 여수시 돌산읍 강남해안로 85,전라남도 여수시 돌산읍 우두리 1047-11 
숙박업(생활),2016-03-16,더뷰,전라남도 여수시 돌산읍 무술목길 80,전라남도 여수시 돌산읍 평사리 1274-16 
숙박업(생활),2016-04-21,수지펜션,전라남도 여수시 돌산읍 강남5길 7,전라남도 여수시 돌산읍 우두리 1073-9 
숙박업(생활),2016-04-25,정현펜션,전라남도 여수시 돌산읍 강남로 39,전라남도 여수시 돌산읍 우두리 1058-1 
숙박업(생활),2016-05-26,팔레트 펜션,전라남도 여수시 망양로 552 (오천동),전라남도 여수시 오천동 384-5 
숙박업(생활),2016-05-27,지인호스텔&게스트하우스,전라남도 여수시 돌산읍 강남2길 42-2,전라남도 여수시 돌산읍 우두리 1063-2 
숙박업(생활),2016-06-03,장군도호스텔,전라남도 여수시 돌산읍 진두해안길 9,전라남도 여수시 돌산읍 우두리 산 359 
숙박업(생활),2016-06-03,용비치관광호스텔,전라남도 여수시 돌산읍 진두해안길 76,전라남도 여수시 돌산읍 우두리 796-38 
숙박업(생활),2016-07-14,라테라스 코브 스위트,전라남도 여수시 돌산읍 진모1길 29-12,전라남도 여수시 돌산읍 평사리 1405-12 
숙박업(생활),2016-07-20,온다도로,전라남도 여수시 소호1길 44 (소호동),전라남도 여수시 소호동 1215-2 
숙박업(생활),2016-07-21,SEASTAR(씨스타)호스텔,전라남도 여수시 소호1길 40 (소호동),전라남도 여수시 소호동 1215 
숙박업(생활),2016-07-21,핀란드의 아침,전라남도 여수시 돌산읍 무술목길 59,전라남도 여수시 돌산읍 평사리 1273-25 
숙박업(생활),2016-07-21,여수밤바다 힐링파크,전라남도 여수시 돌산읍 진모1길 29-40,전라남도 여수시 돌산읍 평사리 1405-44 
숙박업(생활),2016-07-25,HIGH-CLASS,전라남도 여수시 돌산읍 무술목길 118,전라남도 여수시 돌산읍 평사리 1292-73 
숙박업(생활),2016-07-25,로미하우스,"전라남도 여수시 동문로 35-1, 2~3층 (관문동)",전라남도 여수시 관문동 377 
숙박업(생활),2016-07-29,카페드 37-1,"전라남도 여수시 동문로 37-1, 2~3층 (관문동)",전라남도 여수시 관문동 376 
숙박업(생활),2016-08-16,산토리니호스텔,전라남도 여수시 소라면 서부로 875,전라남도 여수시 소라면 사곡리 674-30 
숙박업(생활),2016-08-16,지뜨호스텔,전라남도 여수시 여수시민로 1 (종화동),전라남도 여수시 종화동 282 
숙박업(생활),2016-09-01,여수 더 호텔 수,전라남도 여수시 돌산읍 엑스포대로 71,전라남도 여수시 돌산읍 우두리 777 
숙박업(생활),2016-09-13,아리아 호스텔,전라남도 여수시 망양로 185 (만흥동),전라남도 여수시 만흥동 128 
숙박업(생활),2016-09-22,낭만밤바다 호스텔,전라남도 여수시 이순신광장로 159 (중앙동),전라남도 여수시 중앙동 243 
숙박업(생활),2016-11-01,더 여수 호스텔,전라남도 여수시 하멜로 57 (종화동),전라남도 여수시 종화동 785 
숙박업(생활),2016-11-16,설렘호스텔,전라남도 여수시 화양면 옥천로 1058,전라남도 여수시 화양면 이천리 202-29 
숙박업(생활),2016-11-16,더 설렘 온수수영장펜션,전라남도 여수시 화양면 옥천로 1054,전라남도 여수시 화양면 이천리 202-30 
숙박업(생활),2016-11-16,오션독채  호스텔,전라남도 여수시 소호관기로 90 (소호동),전라남도 여수시 소호동 653-5 
숙박업(생활),2016-11-16,소호 호스텔,전라남도 여수시 소호관기로 92 (소호동),전라남도 여수시 소호동 653 
