년도,지점명칭,목적,지목,지역,면적(제곱미터),시료깊이(m),카드뮴(mg_kg),구리(mg_kg),비소(mg_kg),수은(mg_kg),납(mg_kg),6가크롬(mg_kg),아연(mg_kg),니켈(mg_kg),불소(mg_kg),유기인(mg_kg),폴리클로리네이티드비페닐(PCBs)(mg_kg),시안(mg_kg),페놀류(mg_kg),벤젠(mg_kg),톨루엔(mg_kg),에틸벤젠(mg_kg),크실렌(mg_kg),석유계총탄화수소(TPH)(mg_kg),트리클로로에틸렌(TCE)(mg_kg),테트라클로로에틸렌(PCE)(mg_kg),벤조(a)피렌(mg_kg),12디클로로에탄(mg_kg),수소이온농도(pH)
2022,한일시멘트(주) 여주공장,산업단지 및 공장지역,공장용지,3지역,22054,1-5,0,6.8,4.23,0,30.5,0,70.1,7.2,,,,,,0,0,0,0,0,0,0,,0,8.7
2022,금강레미콘(주),산업단지 및 공장지역,공장용지,3지역,1815,0-1,0.22,9.5,4.24,0,37.5,0,86.5,11.9,167,,,0,,,,,,,,,,,9.2
2022,금강레미콘(주),산업단지 및 공장지역,공장용지,3지역,1815,1-2,0.14,13.1,4.61,0,28.2,0,69.4,10.1,,,,,,0,0,0,0,0,0,0,,0,9.2
2022,(주)두드림 주유소,교통관련시설지역,주유소용지,3지역,1825,0-1,,,,,,,,,,,,,,0,0,0,0,94,,,,,8.7
2022,(주)두드림 주유소,교통관련시설지역,주유소용지,3지역,1825,1-4,,,,,,,,,,,,,,0,0,0,0,0,,,,,8.4
2022,남해토탈 삼교주유소,교통관련시설지역,주유소용지,3지역,933,0-1,,,,,,,,,,,,,,0,0,0,0,0,,,,,9.9
2022,남해토탈 삼교주유소,교통관련시설지역,주유소용지,3지역,933,1-2,,,,,,,,,,,,,,0,0,0,0,0,,,,,9
2022,SK에너지 직영 터미널주유소,교통관련시설지역,주유소용지,3지역,1104,0-1,,,,,,,,,,,,,,0,0,0,0,0,,,,,8.7
2022,SK에너지 직영 터미널주유소,교통관련시설지역,주유소용지,3지역,1104,1-3,,,,,,,,,,,,,,0,0,0,0,0,,,,,8.7
2022,금당주유소,교통관련시설지역,대지(2지역),2지역,1296,0-1,,,,,,,,,,,,,,0,0,0,0,0,,,,,8.8
2022,금당주유소,교통관련시설지역,대지(2지역),2지역,1296,1-5,,,,,,,,,,,,,,0,0,0,0,0,,,,,8.7
2022,연세석유 여주셀프주유소,교통관련시설지역,주유소용지,3지역,2882,0-1,,,,,,,,,,,,,,0,0,0,0,0,,,,,8.9
2022,연세석유 여주셀프주유소,교통관련시설지역,주유소용지,3지역,2882,1-4,,,,,,,,,,,,,,0,0,0,0,0,,,,,9
2022,남여주주유소,교통관련시설지역,주유소용지,3지역,1416,0-1,,,,,,,,,,,,,,0,0,0,0,0,,,,,7.7
2022,남여주주유소,교통관련시설지역,주유소용지,3지역,1416,1-5,,,,,,,,,,,,,,0,0,0,0,0,,,,,8
2022,대보산업(주),산업단지 및 공장지역,공장용지,3지역,1869,0-1,1.83,46.6,7.06,0,96.7,0,615.5,15.7,487,,,0,,,,,,,,,,,9.5
2022,대보산업(주),산업단지 및 공장지역,공장용지,3지역,1869,1-3,0.47,28,5.72,0.08,35.9,0,168.5,10.8,,,,,,0,0,0,0,98,0,0,,0,9.6
2022,농업회사법인토탈아그로(주),산업단지 및 공장지역,공장용지,3지역,2621,0-1,0,15.6,5.04,0.01,36.9,0,105.4,13.8,540,,,0,,,,,,,,,,,8
2022,농업회사법인토탈아그로(주),산업단지 및 공장지역,공장용지,3지역,2621,1-3,0,9,2.53,0,23.3,0,50.8,11.2,,,,,,0,0,0,0,64,0,0,,0,8
2022,청해개발,사고·민원 등 발생지역,전,1지역,8365,0-1,0,10.8,3.66,0.01,10.1,0,42.2,11.9,,0,,,,,,,,,,,,,8.3
2022,청해개발,사고·민원 등 발생지역,전,1지역,8365,1-4.5,0,31.7,2.42,0.02,12.5,0,67.6,21,,,,,,0,0,0,0,0,0,0,,0,7.3
2022,청해개발,사고·민원 등 발생지역,잡종지(2지역),2지역,863,0-1,0,6.6,2.47,0,7.3,0,32.1,8.7,,0,,,,,,,,,,,,,9
2022,청해개발,사고·민원 등 발생지역,잡종지(2지역),2지역,863,1-2.5,0,6.9,2.62,0.01,7.2,0,30.2,10.1,,,,,,0,0,0,0,57,0,0,,0,8.9
2022,해광중기,사고·민원 등 발생지역,답,1지역,975,0-1,0,16.7,4.54,0.05,15.2,0,62.8,13.9,,0,,,,,,,,,,,,,9.1
2022,해광중기,사고·민원 등 발생지역,답,1지역,975,1-3,0,18.6,5.28,0.01,17.8,0,72.4,15.1,,,,,,0,0,0,0,0,0,0,,0,9.3
2022,해광중기,사고·민원 등 발생지역,답,1지역,2069,0-1,1.08,100.3,5.48,0.2,60.9,0,293.4,23.6,,0,,,,,,,,,,,,,8.8
2022,해광중기,사고·민원 등 발생지역,답,1지역,2069,1-4.5,0,16.8,6.41,0.02,13,0,51.3,18.3,,,,,,0,0,0,0,62,0,0,,0,8
2022,농업회사법인토탈아그로(주),사고·민원 등 발생지역,잡종지(2지역),2지역,6612,0-1,0,18.8,4.8,0,19.4,0,91.8,11.5,,0,,,,,,,,,,,,,9
2022,농업회사법인토탈아그로(주),사고·민원 등 발생지역,잡종지(2지역),2지역,6612,1-2,0,11.8,3.78,0.01,17.5,0,59.5,13.2,,,,,,0,0,0,0,62,0,0,,0,8.1
2022,연천군복합커뮤니티센터,토지개발지역,묘지,1지역,78000,0-1,0,13.7,7.07,0,22.3,0,53.9,16.9,298,0,,0,,,,,,,,,,,6.7
2022,연천군복합커뮤니티센터,토지개발지역,묘지,1지역,78000,1-3,0,18.9,7.63,0.02,21.2,0,71.7,22.3,,,,,,0,0,0,0,55,0,0,,0,6.6
2022,연천군장애인복지관,토지개발지역,잡종지(2지역),2지역,7638,0-1,0,17.2,8.06,0,14.9,0,54,21.3,293,0,,0,,,,,,,,,,,6.4
2022,연천군장애인복지관,토지개발지역,잡종지(2지역),2지역,7638,1-3,0,19,9.22,0.09,15.4,0,46.3,16,,,,,,0,0,0,0.3,90,0,0,,0,6.2
2022,케이씨씨 가평공장,산업단지 및 공장지역,임야,2지역,739554,0-2,0,28.6,0,0,10.6,0,87.4,17.3,,,,,,,,,,,,,,,8.3
2022,케이씨씨 가평공장,산업단지 및 공장지역,임야,2지역,739554,2-5,0,12,0,0.01,8,0,34.4,10.6,,,,,,0,0,0,0,0,0,0,,0,8
2022,케이씨씨 가평공장,산업단지 및 공장지역,임야,2지역,739554,0-2,0,11.5,2.26,0.04,6.6,0,12.5,8.1,359,,,0,,,,,,,,,,,9.3
2022,케이씨씨 가평공장,산업단지 및 공장지역,임야,2지역,739554,2-4,0,10.9,3.76,0.02,9,0,27,10.2,,,,,,,,,,,,,,,8.6
2022,유창산업(주),산업단지 및 공장지역,잡종지(2지역),2지역,6046,0-1,0,8.8,5.36,0.02,14.4,0,51.6,10.4,275,,,0,,,,,,,,,,,7.7
2022,유창산업(주),산업단지 및 공장지역,잡종지(2지역),2지역,6046,1-3,0,6.8,2.2,0,9.8,0,32,8.5,,,,,,0,0,0,0,0,0,0,,0,7.6
2022,뉴강남자동차운전면허전문학원,교통관련시설지역,잡종지(2지역),2지역,9012,0-1,0,17.9,5.82,0,13.6,0,67.1,10.9,,,,,,,,,,,,,,,7.5
2022,뉴강남자동차운전면허전문학원,교통관련시설지역,잡종지(2지역),2지역,9012,1-1.5,0,15.8,5.75,0.02,22.1,0,78.2,12.6,,,,,,0,0,0,0,0,,,,,7.5
2022,우리자동차운전전문학원,교통관련시설지역,잡종지(2지역),2지역,7769,0-1,0,28.8,5.96,0.04,20.2,0,69.8,30,,,,,,,,,,,,,,,8.5
2022,우리자동차운전전문학원,교통관련시설지역,잡종지(2지역),2지역,7769,1-3,0,20.5,4.7,0.02,13.1,0,48.8,23.5,,,,,,0,0,0,0.1,0,,,,,8
2022,(주)제일폐차산업,교통관련시설지역,잡종지(2지역),2지역,2403,0-2,0.3,22.4,10.76,0.03,65.6,0,105.8,9.7,,,,,,,,,,,,,,,9.1
2022,(주)제일폐차산업,교통관련시설지역,잡종지(2지역),2지역,2403,2-4,0.3,23.5,17.25,0.02,36.8,0,90.8,16.5,,,,,,0,0,0,0,0,,,,,7.5
2022,KH에너지㈜ 직영가평주유소(서울방향),교통관련시설지역,임야,2지역,1439,0-2,,,,,,,,,,,,,,0,0,0,0,0,,,,,9
2022,KH에너지㈜ 직영가평주유소(서울방향),교통관련시설지역,임야,2지역,1439,2-5,,,,,,,,,,,,,,0,0,0,0,52,,,,,9
2022,일단정지카센터,교통관련시설지역,대지(2지역),2지역,202,0-1,0.17,18,4.11,0.03,48.6,0,165.7,11.7,,,,,,,,,,,,,,,10.2
2022,일단정지카센터,교통관련시설지역,대지(2지역),2지역,202,1-3,0.37,40.4,5.48,0.02,59.6,0,248.3,20.1,,,,,,0,0,0,0,0,,,,,9.4
2022,조종 어린이집,어린이 놀이시설지역,대지(1지역),1지역,1560,0-0.2,0,10.6,2.63,0,12,0,58,5.7,,0,,,,,,,,,,,,,9.2
2022,가평 어린이집,어린이 놀이시설지역,잡종지(2지역),1지역,1558,0-0.2,0,6,0,0,13.1,0,71.8,1.9,,0,,,,,,,,,,,,,8.4
2022,청평 새나래 어린이집,어린이 놀이시설지역,전,1지역,546,0-0.2,0,23.1,1.8,0,12.6,0,74.9,20.2,,0,,,,,,,,,,,,,7.8
2022,영남고물상,원광석·고철 등의 보관·사용지역,임야,2지역,1600,0-1,0,53.7,1.94,0,8.8,0,75.2,74.8,,,,,,0,0,0,0,0,0,0,,0,7.2
2022,영남고물상,원광석·고철 등의 보관·사용지역,임야,2지역,1600,1-2,0,45.9,2.62,0,16.6,0,67,59.5,,,,,,,,,,,,,,,7.1
2022,대명자원,원광석·고철 등의 보관·사용지역,전,1지역,1560,0-1,0.13,20.6,4.32,0,25.3,0,80.3,31.5,,,,,,0,0,0,0,0,0,0,,0,7.6
2022,대명자원,원광석·고철 등의 보관·사용지역,전,1지역,1560,1-2.5,0.15,23.1,3.67,0,30.1,0,83,21.3,,,,,,,,,,,,,,,6.8
2022,개미자원,원광석·고철 등의 보관·사용지역,전,1지역,3800,0-1,0.11,42.7,4.8,0,26.3,0,134.3,46.8,,,,,,0,0,0,0,0,0,0,,0,8.3
2022,개미자원,원광석·고철 등의 보관·사용지역,전,1지역,3800,2-3,0,33,5.42,0,24,0,92.7,38.4,,,,,,,,,,,,,,,8.2
2022,양평파크골프장 주차장,교통관련시설지역,전,1지역,14500,0-1,0.11,13.2,6.9,0,13.4,0,76.1,18.4,,,,,,0,0,0,0,0,,,,,6.9
2022,양평파크골프장 주차장,교통관련시설지역,전,1지역,14500,1-2.5,0.11,13.6,6.76,0,14.1,0,57.1,21.3,,,,,,,,,,,,,,,7.7
2022,양평자동차공업사,교통관련시설지역,대지(2지역),2지역,5570,0-1,0.16,39.2,7.86,0,28,0,115.2,35.1,,,,,,0,0,0,0,0,,,,,8.8
2022,양평자동차공업사,교통관련시설지역,대지(2지역),2지역,5570,2-3,0.2,45,7.99,0,22.8,0,116.8,43,,,,,,,,,,,,,,,8.5
2022,(주)덕양현대,교통관련시설지역,하천,2지역,2100,0-1,0.19,25.8,5.88,0,27.5,0,97.6,19.6,,,,,,0,0,0,0,0,,,,,6.9
2022,(주)덕양현대,교통관련시설지역,하천,2지역,2100,2-3,0.15,26.3,4.81,0,14.6,0,73.2,33.1,,,,,,,,,,,,,,,7.9
2022,송제자동차공업사,교통관련시설지역,잡종지(2지역),2지역,1400,0-1,0,16.4,3.21,0,11.9,0.5,58.4,43.7,,,,,,0,0,0,0,0,,,,,8.5
2022,송제자동차공업사,교통관련시설지역,잡종지(2지역),2지역,1400,1-2.5,0,18.3,2.17,0,10.7,0,52.6,50.8,,,,,,,,,,,,,,,6.5
2022,양평 체육공원 주차장,교통관련시설지역,전,1지역,4500,0-1,0.14,35.9,5.58,0,17.7,0,91.8,76.6,,,,,,0,0,0,0,0,,,,,8.6
2022,양평 체육공원 주차장,교통관련시설지역,전,1지역,4500,2-3,0,19.8,7.21,0,15.7,0,66,34.5,,,,,,,,,,,,,,,7.3
2022,물맑은양평종합운동장 주차장,교통관련시설지역,체육용지,2지역,10000,0-1,0,48.4,2.03,0,8.7,0,89.5,79.9,,,,,,0,0,0,0,0,,,,,8.5
2022,물맑은양평종합운동장 주차장,교통관련시설지역,체육용지,2지역,10000,1-2,0.11,45.2,0,0,13.7,0,113.7,51.8,,,,,,,,,,,,,,,8
2022,강하예술공원 주차장,교통관련시설지역,하천,2지역,2410,0-1,0,43.7,4.95,0,20.3,0,72.9,51.4,,,,,,0,0,0,0,0,,,,,8.2
2022,강하예술공원 주차장,교통관련시설지역,하천,2지역,2410,2-3,0.27,27,12.04,0,17,0,74.5,33.2,,,,,,,,,,,,,,,7.6
2022,김수녕양궁장 주차장,교통관련시설지역,체육용지,2지역,52772,0-0.15,0.6,10.1,0,0,14.1,0,86.7,10.1,,,,0,,,,,,,,,,,5.6
2022,팔각정공원 주차장,교통관련시설지역,공원용지,1지역,47882,0-0.15,0.55,15,2.84,0,14.6,0,97.4,7.8,,,,0,,,,,,,,,,,5.9
2022,동화초등학교,어린이 놀이시설지역,학교용지,1지역,11650,0-0.15,0.31,4.8,0,0,10.3,0,85.1,2.6,,,,0,,,,,,,,,,,6.8
2022,동주초등학교,어린이 놀이시설지역,학교용지,1지역,12515,0-0.15,0.4,9.3,1.5,0,15.5,0,68.1,6.8,,,,0,,,,,,,,,,,7.2
2022,예광유치원,어린이 놀이시설지역,대지(1지역),1지역,544,0-0.15,0.73,23.6,1.77,0,14.4,0,148.6,12.5,377,,,0,,,,,,,,,,,6.9
2022,충북학사청람재,토지개발지역,대지(2지역),2지역,5690,0-0.15,0.67,8.5,0,0,11.2,0,76.2,15.8,100,,,0,,,,,,,,,,,5.4
2022,OB맥주 청주공장,산업단지 및 공장지역,공장용지,3지역,218073,0-0.15,0.47,14.3,2.72,0,15.5,0,98.3,13.5,464,,,0,0,0,0,0,0,0,0,0,,0,6
2022,하이트진로 청주공장,산업단지 및 공장지역,공장용지,3지역,104760,0-0.15,0.34,12.6,2.07,0,15.4,0,96.8,10.1,290,,,0,0,0,0,0,0,0,0,0,,0,7.9
2022,죽전공원,산업단지 주변 등의 주거지역,잡종지(2지역),2지역,7032,0-0.15,0.33,14.1,1.96,0,12.8,0,82.3,7.1,10,,,0,0,0,0,0,0,0,,,,,4.9
2022,장전공원,토지개발지역,공원용지,1지역,11848,0-0.15,0.55,8.3,0,0,14.3,0,98.1,9.6,,,,0,,,,,,,,,,,5.7
2022,에이프로젠 바이오로직스,산업단지 및 공장지역,공장용지,3지역,42318,0-0.15,0.63,4.8,0,0,14.9,0,110.4,13.1,305,,,0,0,0,0,0,0,0,0,0,,0,6.1
2022,노바렉스 오송공장,산업단지 및 공장지역,공장용지,3지역,65983,0-0.15,0.49,5.5,0,0,16.6,0,97.9,5.6,292,,,0,0,0,0,0,0,0,0,0,,0,6.7
2022,우진산전,산업단지 및 공장지역,공장용지,3지역,39671,0-0.15,0.66,7.4,0,0,17.5,0,116.2,10.5,370,,,0,0,0,0,0,0,56,0,0,,0,5.4
2022,LX하우시스,산업단지 및 공장지역,공장용지,3지역,164775,0-0.15,0.71,29.3,1.84,0,13.6,0,82.3,38.5,179,,,0,0,0,0,0,0,55,0,0,,0,7.3
2022,나투라페이퍼,폐기물 처리 및 재활용 관련 지역,공장용지,3지역,55636,0-0.15,0.59,13.6,2.41,0,17.1,0,90,21.5,235,,,0,0,0,0,0,0,0,0,0,,0,6.6
2022,나투라페이퍼,폐기물 처리 및 재활용 관련 지역,공장용지,3지역,55636,0.15-0.3,0.75,19.8,1.85,0,16.1,0,85.3,32.3,264,,,0,0,0,0,0,0,0,0,0,,0,7
2022,모과공원,산업단지 주변 등의 주거지역,공원용지,1지역,7304,0-0.15,0.56,5.7,1.65,0.12,18.1,0,92.9,5.9,,,,0,,,,,,,,,,,5.2
2022,월곡초등학교,어린이 놀이시설지역,학교용지,1지역,15693,0-0.15,0.25,6.2,2.27,0,10.8,0,51.7,7,,,,0,,,,,,,,,,,6.8
2022,운천초등학교,어린이 놀이시설지역,학교용지,1지역,13782,0-0.15,0.36,8.4,2.1,0,9.9,0,66.1,9.8,,,,0,,,,,,,,,,,7.8
2022,셀트리온 오창공장,산업단지 및 공장지역,공장용지,3지역,85736,0-0.15,0.59,15.2,2.09,0,12.9,0,98.4,16.7,124,,,0,0,0,0,0,0,0,0,0,,0,7.4
2022,청주시 북부권 환승센터,교통관련시설지역,대지(2지역),2지역,2426,0-0.15,0.28,5,0,0,8.1,0,69.5,5.9,245,,,0,,,,,,,,,,,6.4
2022,태실공원,산업단지 주변 등의 주거지역,공원용지,1지역,46887,0-0.15,0.72,22.4,0,0,10.4,0,89.1,67.5,,,,0,,,,,,,,,,,5.8
2022,새터초등학교,어린이 놀이시설지역,학교용지,1지역,17179,0-0.15,0.61,15.7,0,0,8.3,0,94.6,9.1,,,,0,,,,,,,,,,,7.1
2022,북일초등학교,어린이 놀이시설지역,학교용지,1지역,26645,0-0.15,0.57,16.8,3.4,0,23.4,0,125.7,6.9,,,,0,,,,,,,,,,,6.5
2022,새적굴공원,토지개발지역,공원용지,1지역,86912,0-0.15,0.72,9.2,0,0,17.5,0,233,12,,,,0,,,,,,,,,,,6.3
2022,첨단산업단지,산업단지 및 공장지역,공장용지,3지역,23717,표토,0.94,91.2,2.95,0.06,22.4,0,176.4,17.5,198,,,0,0,0,0,0,0,109,0,0,,0,8
2022,첨단산업단지,산업단지 및 공장지역,공장용지,3지역,40489,표토,0.32,4.5,0,0,18.3,0,82.7,5.2,135,,,0,0,0,0,0,0,53,0,0,,0,8.9
2022,충주산업단지,산업단지 및 공장지역,공장용지,3지역,11583,표토,0.62,8.1,0,0,14.3,0,95.1,6.2,341,,,0,0,0,0,0,0,0,0,0,,0,7.7
2022,충주산업단지,산업단지 및 공장지역,공장용지,3지역,79104,표토,0.44,6.4,0,0,13.9,0,79.2,4,40,,,0,0,0,0,0,0,51,0,0,,0,6.6
2022,충주산업단지,산업단지 및 공장지역,공장용지,3지역,11224,표토,0.59,9.4,2.24,0,14.9,0,90,6.8,149,,,0,0,0,0,0,0,64,0,0,,0,7.7
2022,(주)신한에스엔지,원광석·고철 등의 보관·사용지역,공장용지,3지역,33130,표토,0.8,37.3,0,0,232.9,0,590,41.7,192,,,0,0,0,0,0,0,0,0,0,,0,7.5
2022,칠금매립장,폐기물 처리 및 재활용 관련 지역,도로,3지역,1568,표토,0.57,18.7,3.06,0,18.6,0,117.2,7.5,292,,,0,,,,,,385,,,,,8.8
2022,칠금매립장,폐기물 처리 및 재활용 관련 지역,도로,3지역,1568,심토,0.53,18,2.93,0,18.9,0,119.1,7.5,329,,,0,,,,,,141,,,,,8.8
2022,목행초등학교,어린이 놀이시설지역,학교용지,1지역,30086,표토,0.5,41.3,2.33,0,17.3,0,148.9,24.5,,,,0,,,,,,,,,,,7.1
2022,주덕중학교,어린이 놀이시설지역,학교용지,1지역,35743,표토,0.34,3.9,0,0,13,0,109.7,3,,,,0,,,,,,,,,,,6
2022,임마누엘은혜어린이집,어린이 놀이시설지역,대지(1지역),1지역,837,표토,0.53,12.4,3.76,0,17.8,0,91.1,7.4,110,,,0,,,,,,,,,,,6.7
2022,(주)한일아스콘,산업단지 및 공장지역,잡종지(3지역),3지역,2183,10,0.5,7.6,1.56,0,11.4,0,91.6,5.1,539,,,0,0,0,0,0,0,0,,,,,9
2022,(주)단석산업 제천공장,산업단지 및 공장지역,공장용지,3지역,6799,10,1.82,57.7,4.3,0.12,317,0,1892.4,37.4,306,,,0,0.65,0,0,0,0.2,175,0,0,,0,7.3
2022,(주)한국에이엘,산업단지 및 공장지역,공장용지,3지역,7285,10,0.85,13.9,4.41,0.07,28.1,0,145,5.1,342,,,0,0,0,0,0,0,377,0,0,,0,7.1
2022,자연환경(주),폐기물 처리 및 재활용 관련 지역,공장용지,3지역,15574,10,1.07,83.1,1.66,0.05,36.6,0,273.6,15.2,413,,,0,1.07,0,0,0,0,0,0,0,,0,7.3
2022,자연환경(주),폐기물 처리 및 재활용 관련 지역,공장용지,3지역,15574,30,0.55,28.7,0,0,19.3,0,107.8,8.8,386,,,0,0.26,0,0,0,0,60,0,0,,0,7.6
2022,제천종합폐차장,폐기물 처리 및 재활용 관련 지역,잡종지(2지역),2지역,3210,10,0.79,4.9,3.64,0,16.6,0,99.3,3.1,255,,,0,0,0,0,0,0,451,,,,,7.9
2022,제천종합폐차장,폐기물 처리 및 재활용 관련 지역,잡종지(2지역),2지역,3210,30,0.79,5,4.73,0,21.9,0,152.4,3.7,206,,,0,0,0,0,0,0,463,,,,,8.1
2022,동해산업,폐기물 처리 및 재활용 관련 지역,공장용지,3지역,6620,10,1.09,83.9,2.9,0.24,118.5,0,348.3,15.4,0,,,0,0.25,0,0,0,0,80,0,0,,0,6.7
2022,동해산업,폐기물 처리 및 재활용 관련 지역,공장용지,3지역,6620,30,0.83,53.3,2.18,0.13,79.1,0,241.3,13.7,324,,,0,0.23,0.1,0,0,0,65,0,0,,0,7.3
2022,송민자동차공업사,교통관련시설지역,잡종지(2지역),2지역,2961,10,0.69,19.9,0,0,10.2,0,111.9,3.2,389,,,0,0,0,0,0,0,0,,,,,6.7
2022,신성1급자동차공업사,교통관련시설지역,잡종지(2지역),2지역,1536,10,0.58,8,1.93,0,17.2,0,89.7,5.7,76,,,0,0.22,0,0,0,0,0,,,,,8
2022,대전철도차량정비단,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,12896,10,0.91,29.6,3.21,0,23.4,0,205.8,10.8,506,,,0,,,,,,0,,,0,,8.8
2022,(주)청석산업 주기장,사고·민원 등 발생지역,임야,2지역,4084,10,0.55,6,4.57,0,21.6,0,58.2,8,,,,0,,,,,,,,,,,6.7
2022,왕미초등학교,어린이 놀이시설지역,학교용지,1지역,10030,10,0.85,16.5,2.18,0,20.1,0,165.5,6.7,,,,0,,,,,,,,,,,6.9
2022,삼승산업단지,산업단지 및 공장지역,대지(1지역),1지역,9875,표토,0.71,3.3,0,0,18.4,0,90.9,1.2,91,,,0,0,0,0,0,0,0,,,,,6.6
2022,보은농공단지,산업단지 및 공장지역,전,1지역,585,표토,0.36,9.5,1.91,0,18,0,67.1,28.8,,,,0,,,,,,,,,,,6.5
2022,장안농공단지,산업단지 및 공장지역,전,1지역,4517,표토,0.62,5.6,0,0,20.6,0,85.2,4.3,,,,0,,,,,,,,,,,8.2
2022,(주)대광주철,원광석·고철 등의 보관·사용지역,공장용지,3지역,1218,표토,0.57,5.1,10.02,0,22.6,0,85.4,10.2,256,,,0,0,0,0,0,0,0,0,0,,0,6
2022,(주)대광주철,금속제련소 지역,답,1지역,2252,표토,0.51,21.3,14.11,0,15.7,0,76.7,32,,,,0,,,,,,,,,,,6.9
2022,보은용암매립시설,폐기물 처리 및 재활용 관련 지역,임야,2지역,150369,표토,0.53,12.6,6.2,0,19.3,0,103.6,9.6,,,,0,,,,,,,,,,,4.4
2022,보은용암매립시설,폐기물 처리 및 재활용 관련 지역,임야,2지역,150369,심토,0.65,9.6,6.39,0,18.3,0,97,8.5,,,,0,,,,,,,,,,,4.6
2022,교암매립시설,폐기물 처리 및 재활용 관련 지역,답,1지역,808,표토,0.53,10.6,4.71,0,16.1,0,114.8,6.9,,,,0,,,,,,,,,,,6.9
2022,교암매립시설,폐기물 처리 및 재활용 관련 지역,답,1지역,808,심토,0.53,6.9,5.18,0,16.8,0,103.9,5,,,,0,,,,,,,,,,,6.8
2022,보은자동차공업사,교통관련시설지역,답,1지역,2565,표토,0.44,7.4,5.07,0,17.6,0,89.9,2.2,344,,,0,,,,,,,,,,,6.1
2022,성모유치원,어린이 놀이시설지역,대지(1지역),1지역,3987,0.05,0.43,17.5,2.74,0.08,18.8,0,180.8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
2022,옥천구일농공단지,산업단지 및 공장지역,전,1지역,4315,0-0.15m,0.46,11.5,3.84,0,17.5,0,100.9,5.3,,0,0,0,0,0,0,0,0,0,0,0,0,,6.7
2022,이원묘목유통센터,산업단지 및 공장지역,전,1지역,439,0-0.15m,0.65,25.8,4.35,0,16.1,0,113.8,17.2,,0,0,0,0,0,0,0,0,0,0,0,0,,6.3
2022,동이농공단지,산업단지 및 공장지역,답,1지역,1047,0-0.15m,0.47,11.4,1.68,0,16.2,0,98.5,6.1,,0,0,0,0,0,0,0,0,0,0,0,0,,5.8
2022,청산농공단지,산업단지 및 공장지역,답,1지역,2326,0-0.15m,0.53,17.2,3.28,0,19.1,0,96.4,6.9,,0,0,0,0,0,0,0,0,0,0,0,0,,5.9
2022,송유관(이원),산업단지 및 공장지역,답,1지역,1554,0-0.15m,0.55,22,6.05,0,16.7,0,85,13.6,,0,0,0,0,0,0,0,0,0,0,0,0,,6.1
2022,옥천제2의료기기단지,산업단지 및 공장지역,전,1지역,452,0-0.15m,0.54,8.9,0,0,14.8,0,124.6,3,,0,0,0,0,0,0,0,0,0,0,0,0,,7.4
2022,사용종료 비위생매립지,폐기물 처리 및 재활용 관련 지역,답,1지역,880,0-0.15m,0.58,11.8,3.09,0,18.1,0,122,5.2,,0,0,0,0,0,0,0,0,0,0,0,0,,6.3
2022,사용종료 비위생매립지,폐기물 처리 및 재활용 관련 지역,답,1지역,880,0.15-0.5m,0.6,6.7,1.92,0,17.1,0,111.8,3.6,,0,0,0,0,0,0,0,0,0,0,0,0,,6.4
2022,사용종료 비위생매립지,폐기물 처리 및 재활용 관련 지역,철도용지,3지역,5232,0-0.15m,0.6,11.2,3.87,0,16.6,0,99,8.4,192,0,0,0,0,0,0,0,0,0,0,0,0,,5.9
2022,사용종료 비위생매립지,폐기물 처리 및 재활용 관련 지역,철도용지,3지역,5232,0.15-0.5m,0.56,9.1,3.56,0,16.4,0,94.5,7.5,162,0,0,0,0,0,0,0,0,0,0,0,0,,6
2022,사용종료 비위생매립지,폐기물 처리 및 재활용 관련 지역,하천,2지역,794,0-0.15m,0.53,3.1,0,0,11.6,0,120.8,2,,0,0,0,0,0,0,0,0,0,0,0,0,,7.2
2022,사용종료 비위생매립지,폐기물 처리 및 재활용 관련 지역,하천,2지역,794,0.15-0.5m,0.45,3.2,0,0,10.6,0,111.8,2.2,,0,0,0,0,0,0,0,0,0,0,0,0,,7
2022,진성자동차공업사,교통관련시설지역,답,1지역,288,0-0.15m,0.52,8.4,0,0,20.2,0,144.6,26.3,,0,0,0,0,0,0,0,0,0,0,0,0,,6.8
2022,군서초등학교,어린이 놀이시설지역,학교용지,1지역,9697,0-0.15m,0.66,8.3,1.58,0,36.5,0,111.7,5.6,,0,0,0,0,0,0,0,0,0,0,0,0,,6.9
2022,죽향초등학교,어린이 놀이시설지역,학교용지,1지역,9697,0-0.15m,0.43,3.7,0,0,7.6,0,88.4,3.8,,0,0,0,0,0,0,0,0,0,0,0,0,,6.8
2022,법화농공단지,산업단지 및 공장지역,답,1지역,2970,0m,0.65,31.1,2.76,0.06,20.7,0,144.6,7.4,,,,0,,,,,,,,,,,7.4
2022,용산농공단지,산업단지 및 공장지역,답,1지역,2172,0m,0.65,6.4,2.22,0,17.3,0,88,7.3,,,,0,,,,,,,,,,,6.3
2022,매일유업(주),산업단지 및 공장지역,답,1지역,2320,0m,0.52,19.9,3.6,0,22.8,0,120.7,7,,,,0,,,,,,,,,,,8.4
2022,삼동광산,원광석·고철 등의 보관·사용지역,답,1지역,605,0m,0.94,52.9,6.99,1.79,150.5,0,201,30.6,,,,0,,,,,,,,,,,5.9
