기준년도,지역교육청명,학교명,학교급명,설립구분명,제외여부,제외사유,학년명,성별명,심폐지구력-왕복오래달리기평균값(회),심폐지구력-오래달리기걷기평균값(초),심폐지구력-스텝검사평균값(PEI),유연성-앉아윗몸앞으로굽히기평균값(cm),유연성-종합유연성평균(점),근력·근지구력-(무릎대고)팔굽혀펴기평균값(회),근력·근지구력-윗몸말아올리기평균값(회),근력·근지구력-악력평균값kg,순발력-50m달리기평균값(초),순발력-제자리멀리뛰기평균값(cm),비만-BMI평균값(kg/㎡),비만-체지방률평균값(%fat),1등급(80~100점)인원수(명),1등급(80~100점)비율(%),2등급(60~79점)인원수(명),2등급(60~79점)비율(%),3등급(40~59점)인원수(명),3등급(40~59점)비율(%),4등급(20~39점)인원수(명),4등급(20~39점)비율(%),5등급(0~19점)인원수(명),5등급(0~19점)비율(%),검사인원수(명)
2019,경기도광명교육지원청,안서중학교,,공립,N,,3학년,여자,33.4,,,17.2,,,35.1,23.5,10.1,,22.6,,3,4.6,29,44.6,25,38.5,7,10.8,1,1.5,65
2019,경기도광명교육지원청,안서중학교,,공립,N,,1학년,남자,44.2,,,5.4,,,63.1,,9.2,,21.5,,4,6.8,19,32.2,22,37.3,11,18.6,3,5.1,59
2019,경기도광명교육지원청,안서초등학교,,공립,N,,6학년,여자,113,,,23,,,,32.7,9.2,,21.3,,2,40,3,60,0,0,0,0,0,0,5
2019,경기도광명교육지원청,안서초등학교,,공립,N,,5학년,남자,127,,,8.5,,,,38.4,9,,20.3,,0,0,3,100,0,0,0,0,0,0,3
2019,경기도광명교육지원청,안서초등학교,,공립,N,,6학년,남자,122.6,,,8.2,,,,31.1,9.4,,18.9,,1,20,3,60,1,20,0,0,0,0,5
2019,경기도광명교육지원청,안현초등학교,,공립,N,,6학년,여자,82.4,,,10.8,7.9,,79,21,10,143.9,18.7,,6,6.2,65,67,25,25.8,0,0,1,1,97
2019,경기도광명교육지원청,안현초등학교,,공립,N,,6학년,남자,96.5,,,,7.6,,,24.7,,169.1,20.5,,18,21.2,42,49.4,22,25.9,3,3.5,0,0,85
2019,경기도광명교육지원청,안현초등학교,,공립,N,,5학년,남자,92.9,,,,7.1,,,18.9,,154.1,19.6,,4,4.2,53,55.2,36,37.5,3,3.1,0,0,96
2019,경기도광명교육지원청,안현초등학교,,공립,N,,5학년,여자,88.8,,,,7.8,,,17,,143.4,17.8,,18,14.5,74,59.7,31,25,1,0.8,0,0,124
2019,경기도광명교육지원청,연서초등학교,,공립,N,,5학년,남자,97.3,3.38,,9.8,,,,19.3,,162.4,19.6,,7,12.5,27,48.2,20,35.7,1,1.8,1,1.8,56
2019,경기도광명교육지원청,연서초등학교,,공립,N,,5학년,여자,78.7,,,14.6,,,,18,,144.9,18.5,,3,6.4,31,66,11,23.4,2,4.3,0,0,47
2019,경기도광명교육지원청,연서초등학교,,공립,N,,6학년,남자,88.1,,,7.1,,,,21.4,,168.6,21.1,,4,8.3,17,35.4,21,43.8,6,12.5,0,0,48
2019,경기도광명교육지원청,연서초등학교,,공립,N,,6학년,여자,81,,,15.6,,,,21.7,,155.7,20.3,,4,8.5,23,48.9,17,36.2,3,6.4,0,0,47
2019,경기도광명교육지원청,온신초등학교,,공립,N,,5학년,남자,,7.05,,2.6,,,,18.9,10.3,,18.2,,0,0,1,12.5,3,37.5,2,25,2,25,8
2019,경기도광명교육지원청,온신초등학교,,공립,N,,5학년,여자,,7.24,,14.7,,,,17.2,10.3,,20.4,,0,0,0,0,2,66.7,1,33.3,0,0,3
2019,경기도광명교육지원청,온신초등학교,,공립,N,,6학년,여자,,5.43,,16.9,,,,20.7,9.4,,19,,0,0,1,25,3,75,0,0,0,0,4
2019,경기도광명교육지원청,온신초등학교,,공립,N,,6학년,남자,,5.46,,6.9,,,,23.7,9.4,,21.7,,0,0,0,0,5,83.3,0,0,1,16.7,6
2019,경기도교육청,운산고등학교,,공립,N,,1학년,남자,54.9,,,10.5,,,,40.3,7.6,,22.2,,10,7.2,41,29.5,66,47.5,20,14.4,2,1.4,139
2019,경기도교육청,운산고등학교,,공립,N,,1학년,여자,24.5,,,17.3,,,,25.3,9.8,,21.6,,4,3.4,35,29.7,57,48.3,18,15.3,4,3.4,118
2019,경기도교육청,운산고등학교,,공립,N,,2학년,남자,55.1,,,9.2,,,,39.7,7.9,,23.2,,2,1.4,40,28.6,64,45.7,25,17.9,9,6.4,140
2019,경기도교육청,운산고등학교,,공립,N,,2학년,여자,29.2,,,14.8,,,,25.6,10.4,,20.9,,2,1.5,31,23.7,60,45.8,36,27.5,2,1.5,131
2019,경기도교육청,운산고등학교,,공립,N,,3학년,여자,28.5,,,16.4,,,,26.7,10.5,,21.5,,2,1.4,35,23.8,77,52.4,30,20.4,3,2,147
2019,경기도교육청,운산고등학교,,공립,N,,3학년,남자,50.6,,,12.3,,,,43.5,7.8,,23.1,,1,0.7,35,24.1,78,53.8,29,20,2,1.4,145
2019,경기도교육청,진성고등학교,,사립,N,,2학년,여자,25,8.57,61.7,16.7,,37.2,50,30.7,,130,21.6,,3,3,22,22,64,64,11,11,0,0,100
2019,경기도교육청,진성고등학교,,사립,N,,2학년,남자,,8.22,,11.2,,33.2,,,,200.2,22.5,,1,0.7,42,29,69,47.6,28,19.3,5,3.4,145
2019,경기도교육청,진성고등학교,,사립,N,,1학년,남자,70,8.36,,10.5,,26.7,,,,194.7,21.8,,2,1.5,38,28.6,65,48.9,27,20.3,1,0.8,133
2019,경기도교육청,진성고등학교,,사립,N,,1학년,여자,,8.24,,14.7,,39.5,,,,133.5,21.8,,1,1.2,32,37.2,46,53.5,7,8.1,0,0,86
2019,경기도교육청,진성고등학교,,사립,N,,3학년,남자,,8.52,,9.6,,27.4,,,,196.3,23.3,,0,0,16,10.2,61,38.9,70,44.6,10,6.4,157
2019,경기도교육청,진성고등학교,,사립,N,,3학년,여자,,8.41,,16.1,,35.6,,,,134,22,,7,5.4,40,30.8,61,46.9,19,14.6,3,2.3,130
2019,경기도광명교육지원청,철산중학교,,공립,N,,1학년,남자,45,,,6.3,,16.8,,,9.3,,20.4,,9,4.2,64,29.9,76,35.5,59,27.6,6,2.8,214
2019,경기도광명교육지원청,철산중학교,,공립,N,,1학년,여자,29.5,,,15.8,,28.4,,24.3,10.2,165,19.6,,18,9.2,98,50.3,64,32.8,14,7.2,1,0.5,195
2019,경기도광명교육지원청,철산중학교,,공립,N,,2학년,남자,47.9,,,6.7,,23.3,,,8.3,,21.4,,25,10.2,71,28.9,84,34.1,51,20.7,15,6.1,246
2019,경기도광명교육지원청,철산중학교,,공립,N,,2학년,여자,29,,,17.6,,33.1,,,9.7,,20.1,,38,14.8,116,45.3,75,29.3,23,9,4,1.6,256
2019,경기도광명교육지원청,철산중학교,,공립,N,,3학년,여자,29.7,,,15.1,,28.4,,,9.6,,20.5,,18,7.6,110,46.4,86,36.3,21,8.9,2,0.8,237
2019,경기도광명교육지원청,철산중학교,,공립,N,,3학년,남자,54.8,,,6.6,,25.5,,,7.8,,22,,39,13.6,118,41.3,80,28,44,15.4,5,1.7,286
2019,경기도광명교육지원청,철산초등학교,,공립,N,,5학년,남자,94,,,10,,,,21.1,,168.1,19.6,,18,14.9,63,52.1,35,28.9,5,4.1,0,0,121
2019,경기도광명교육지원청,철산초등학교,,공립,N,,5학년,여자,83,,,16.2,,,,18,,155.8,17.7,,25,18.2,85,62,25,18.2,2,1.5,0,0,137
2019,경기도광명교육지원청,철산초등학교,,공립,N,,6학년,남자,96.8,,,9.3,,,90.5,24.2,8.6,185.3,19.9,29,22,15,76,51.7,47,32,2,1.4,0,0,147
2019,경기도광명교육지원청,철산초등학교,,공립,N,,6학년,여자,88.2,8.38,,15.9,7.5,,,21,10.8,166.9,18.9,,22,15.2,88,60.7,32,22.1,3,2.1,0,0,145
2019,경기도교육청,충현고등학교,,공립,N,,3학년,남자,63.3,,,10.3,,,,43.6,8.1,,24.4,,7,4.7,40,27,65,43.9,33,22.3,3,2,148
2019,경기도교육청,충현고등학교,,공립,N,,3학년,여자,33.6,,,15.7,,,,27.6,12.2,,21.6,,3,2.3,29,22,66,50,30,22.7,4,3,132
2019,경기도교육청,충현고등학교,,공립,N,,2학년,남자,53.5,,,10.6,,,,42.7,8,,23.6,,0,0,35,31.3,46,41.1,30,26.8,1,0.9,112
2019,경기도교육청,충현고등학교,,공립,N,,2학년,여자,22,,,17.6,,,,27,11,,21.9,,1,0.8,17,13.9,66,54.1,37,30.3,1,0.8,122
2019,경기도교육청,충현고등학교,,공립,N,,1학년,남자,71.3,,,11.3,,,,42.6,7.4,,22.4,,17,17.2,50,50.5,24,24.2,7,7.1,1,1,99
2019,경기도교육청,충현고등학교,,공립,N,,1학년,여자,42.4,,48.7,16.7,,24,,26.8,9.2,190,21.1,,12,9.7,67,54,37,29.8,7,5.6,1,0.8,124
2019,경기도광명교육지원청,충현중학교,,공립,N,,3학년,남자,60.3,,,8.4,,21.7,,36,8.5,205,22.1,,6,6.1,38,38.8,27,27.6,18,18.4,9,9.2,98
2019,경기도광명교육지원청,충현중학교,,공립,N,,3학년,여자,35.3,,,17.5,,23.6,,,10.3,,21.3,,9,10.2,31,35.2,30,34.1,15,17,3,3.4,88
2019,경기도광명교육지원청,충현중학교,,공립,N,,1학년,남자,49,,,7.6,,29.3,,35.7,8.5,233,20.9,,10,8.5,56,47.9,39,33.3,11,9.4,1,0.9,117
2019,경기도광명교육지원청,충현중학교,,공립,N,,1학년,여자,29.2,,,15.2,,34.2,,,9.7,,19.9,,19,14.1,63,46.7,49,36.3,3,2.2,1,0.7,135
2019,경기도광명교육지원청,충현중학교,,공립,N,,2학년,남자,54.5,,,7.3,,21.4,,33.6,8.2,,21,,9,9,33,33,42,42,12,12,4,4,100
2019,경기도광명교육지원청,충현중학교,,공립,N,,2학년,여자,34.7,,,18,,26.9,,25.8,9.4,,20.2,,14,13.6,60,58.3,27,26.2,2,1.9,0,0,103
2019,경기도광명교육지원청,충현초등학교,,공립,N,,5학년,남자,14,6.24,,6.8,,,,21.3,10.1,122,19.9,,4,3.5,35,31,57,50.4,16,14.2,1,0.9,113
2019,경기도광명교육지원청,충현초등학교,,공립,N,,5학년,여자,90,6.38,,10.9,,,90,19.2,10.6,,18.2,,2,2.1,28,29.5,57,60,8,8.4,0,0,95
2019,경기도광명교육지원청,충현초등학교,,공립,N,,6학년,남자,76.5,6.04,,5.4,6,,28,24.4,10.1,190,20.6,,3,2.8,30,28.3,50,47.2,22,20.8,1,0.9,106
2019,경기도광명교육지원청,충현초등학교,,공립,N,,6학년,여자,,6.44,,11.7,,,,23.2,10.7,196,19.1,,0,0,27,26.2,67,65,9,8.7,0,0,103
2019,경기도광명교육지원청,하안남초등학교,,공립,N,,6학년,남자,73.4,,,4.1,,,78.1,,9.9,,21.5,,4,10.8,11,29.7,12,32.4,8,21.6,2,5.4,37
2019,경기도광명교육지원청,하안남초등학교,,공립,N,,5학년,여자,60,,,12.9,,,33.7,,10.5,,18.7,,2,4.9,13,31.7,23,56.1,3,7.3,0,0,41
2019,경기도광명교육지원청,하안남초등학교,,공립,N,,5학년,남자,79.8,,,6,,,50,,10,,19.6,,2,5.7,13,37.1,17,48.6,3,8.6,0,0,35
2019,경기도광명교육지원청,하안남초등학교,,공립,N,,6학년,여자,69.6,,,13.4,,,56.1,,10.2,,18.7,,3,8.1,17,45.9,16,43.2,1,2.7,0,0,37
2019,경기도광명교육지원청,하안북중학교,,공립,N,,3학년,여자,27.4,,,12.7,,,,24.8,10,,20.8,,5,3.3,46,30.5,67,44.4,32,21.2,1,0.7,151
2019,경기도광명교육지원청,하안북중학교,,공립,N,,3학년,남자,47,,,5.8,,,,37.3,8.2,,22.1,,4,2.7,37,24.7,69,46,35,23.3,5,3.3,150
2019,경기도광명교육지원청,하안북중학교,,공립,N,,1학년,남자,38.6,,,5.4,,,15.5,26.5,8.6,,21.3,,8,4.6,40,23,82,47.1,41,23.6,3,1.7,174
2019,경기도광명교육지원청,하안북중학교,,공립,N,,2학년,여자,28.9,,,12.3,,,,23.4,9.9,,20.5,,8,4.4,60,33.1,98,54.1,12,6.6,3,1.7,181
2019,경기도광명교육지원청,하안북중학교,,공립,N,,2학년,남자,49.3,,,3.3,,,,31.8,8.4,178,21.2,,8,5.1,46,29.3,70,44.6,29,18.5,4,2.5,157
2019,경기도광명교육지원청,하안북중학교,,공립,N,,1학년,여자,26.1,,,12.5,,,,22.4,9.6,,21.1,,6,4.2,61,42.4,65,45.1,12,8.3,0,0,144
2019,경기도광명교육지원청,하안북초등학교,,공립,N,,5학년,남자,71.3,,,8.6,,,,22.5,9.4,,19.8,,1,2,30,61.2,13,26.5,4,8.2,1,2,49
2019,경기도광명교육지원청,하안북초등학교,,공립,N,,6학년,남자,84.6,7.31,,7.8,,,,25.9,9.1,161,21.5,,2,5.7,18,51.4,8,22.9,7,20,0,0,35
2019,경기도광명교육지원청,하안북초등학교,,공립,N,,6학년,여자,79.4,,,16.2,,,,23.8,9.1,,18.8,,7,17.9,23,59,9,23.1,0,0,0,0,39
2019,경기도광명교육지원청,하안북초등학교,,공립,N,,5학년,여자,67.9,,,13.8,,,,21.9,9.6,,18.6,,3,7.5,26,65,10,25,1,2.5,0,0,40
2019,경기도광명교육지원청,하안중학교,,공립,N,,2학년,여자,34.5,,,15.9,,,,22.5,9.7,,20,,5,2.9,98,56,62,35.4,10,5.7,0,0,175
2019,경기도광명교육지원청,하안중학교,,공립,N,,3학년,남자,56.1,,,11.9,,,,40.6,8.1,,21.9,,20,10.9,70,38,81,44,13,7.1,0,0,184
2019,경기도광명교육지원청,하안중학교,,공립,N,,3학년,여자,33.6,,,18.1,,,,26.9,9.9,,20.9,,9,5.4,84,50.6,66,39.8,7,4.2,0,0,166
2019,경기도광명교육지원청,하안중학교,,공립,N,,1학년,남자,50.8,,,12.7,,,,25.8,8.1,,21.2,,19,12.1,67,42.7,57,36.3,14,8.9,0,0,157
2019,경기도광명교육지원청,하안중학교,,공립,N,,1학년,여자,35.1,,,17.5,,,,21.5,9,,20,,12,10.3,66,56.4,35,29.9,4,3.4,0,0,117
2019,경기도광명교육지원청,하안중학교,,공립,N,,2학년,남자,56.2,,,10.5,,,,32.8,8.2,,21.6,,21,12.3,68,39.8,60,35.1,22,12.9,0,0,171
2019,경기도광명교육지원청,하안초등학교,,공립,N,,6학년,여자,66.9,,,12.5,,,,19.4,10.3,,19.8,,2,3.2,15,24.2,35,56.5,9,14.5,1,1.6,62
2019,경기도광명교육지원청,하안초등학교,,공립,N,,6학년,남자,78.7,,,7.4,,,,21.8,9.5,,21.3,,0,0,20,35.1,29,50.9,7,12.3,1,1.8,57
2019,경기도광명교육지원청,하안초등학교,,공립,N,,5학년,남자,81.4,,,9.2,,,,18.4,10,145,21,,2,4.1,25,51,11,22.4,11,22.4,0,0,49
2019,경기도광명교육지원청,하안초등학교,,공립,N,,5학년,여자,60.6,,,11.7,,,,16.7,10.2,,19.4,,4,8,18,36,20,40,7,14,1,2,50
2019,경기도광명교육지원청,하일초등학교,,공립,N,,5학년,남자,112.7,,,11,,,,21.3,,166.5,19.3,,5,10.6,30,63.8,12,25.5,0,0,0,0,47
2019,경기도광명교육지원청,하일초등학교,,공립,N,,5학년,여자,104.7,,,16.5,,,,18.6,9.5,151.9,19,,11,15.7,50,71.4,9,12.9,0,0,0,0,70
2019,경기도광명교육지원청,하일초등학교,,공립,N,,6학년,남자,99.4,,,7.4,,,28,22.3,9.2,174,20.9,,4,8,28,56,13,26,4,8,1,2,50
2019,경기도광명교육지원청,하일초등학교,,공립,N,,6학년,여자,84.9,,,13.1,,,,20.6,,153.9,18.8,,5,9.1,26,47.3,23,41.8,1,1.8,0,0,55
2018,경기도광명교육지원청,가림중학교,중학교,공립,N,,3학년,여자,31,,,18.3,,,50.3,,9.5,,20.6,,17,12.8,82,61.7,31,23.3,3,2.3,0,0,133
2018,경기도광명교육지원청,가림중학교,중학교,공립,N,,1학년,남자,46.7,7.33,,7.4,,,93.6,27.4,8.6,,20.9,22.4,19,17,46,41.1,36,32.1,9,8,2,1.8,112
2018,경기도광명교육지원청,가림중학교,중학교,공립,N,,1학년,여자,31.8,,,15,,,45,,9.4,,19.9,,30,23.4,57,44.5,37,28.9,4,3.1,0,0,128
2018,경기도광명교육지원청,가림중학교,중학교,공립,N,,2학년,여자,33.2,,,16.8,,,53.8,,9.3,,20.6,,26,26.8,49,50.5,20,20.6,2,2.1,0,0,97
2018,경기도광명교육지원청,가림중학교,중학교,공립,N,,3학년,남자,60.6,,,11.5,,,102.5,,7.8,,21.8,,48,31,69,44.5,27,17.4,9,5.8,2,1.3,155
2018,경기도광명교육지원청,가림중학교,중학교,공립,N,,2학년,남자,54.6,,,9.8,,,103,53.3,8,,21.3,,42,32.1,51,38.9,26,19.8,9,6.9,3,2.3,131
2018,경기도광명교육지원청,가림초등학교,초등학교,공립,N,,6학년,여자,,6.12,,11.4,,,32.8,,10.2,,18.3,,2,4.3,16,34.8,21,45.7,6,13,1,2.2,46
2018,경기도광명교육지원청,가림초등학교,초등학교,공립,N,,6학년,남자,,5.19,,7.3,,,54,,9.6,,20.8,,6,10.5,16,28.1,24,42.1,11,19.3,0,0,57
2018,경기도광명교육지원청,가림초등학교,초등학교,공립,N,,5학년,여자,,6.06,,11.8,,,41.2,,10.9,,17.6,,4,7.5,22,41.5,21,39.6,6,11.3,0,0,53
2018,경기도광명교육지원청,가림초등학교,초등학교,공립,N,,5학년,남자,,5.44,,4.3,,,46.3,,9.7,,19.2,,8,15.1,11,20.8,25,47.2,9,17,0,0,53
2018,경기도광명교육지원청,광남중학교,중학교,공립,N,,1학년,여자,37.8,,,11.5,,,22,21.7,9.9,,20.6,,5,3.2,68,43.6,65,41.7,16,10.3,2,1.3,156
2018,경기도광명교육지원청,광남중학교,중학교,공립,N,,2학년,여자,30.4,7,,14.5,,30,,24.2,9.3,160,21,28.1,8,5.4,74,49.7,57,38.3,10,6.7,0,0,149
2018,경기도광명교육지원청,광남중학교,중학교,공립,N,,2학년,남자,51.2,,,7.2,,,,31.6,8.1,,21.5,,18,10.1,65,36.5,61,34.3,33,18.5,1,0.6,178
2018,경기도광명교육지원청,광남중학교,중학교,공립,N,,1학년,남자,52.7,12.53,,6.5,,,30,25.6,9,161,21,,7,3.7,64,34.2,77,41.2,37,19.8,2,1.1,187
2018,경기도광명교육지원청,광남중학교,중학교,공립,N,,3학년,여자,31.1,,,17.8,,41,,26.7,9.3,160,21.2,,15,8.4,98,55.1,58,32.6,7,3.9,0,0,178
2018,경기도광명교육지원청,광남중학교,중학교,공립,N,,3학년,남자,55.5,,,10.6,,,,38.9,7.6,,22,,18,9.1,95,48.2,67,34,16,8.1,1,0.5,197
2018,경기도교육청,광명경영회계고등학교,고등학교,공립,N,,3학년,여자,33.6,,,16.2,,,,27.3,10.3,,22.6,,3,2.6,33,28.4,57,49.1,19,16.4,4,3.4,116
2018,경기도교육청,광명경영회계고등학교,고등학교,공립,N,,3학년,남자,53.4,,,14.2,,,,38.4,7.8,,23.7,,0,0,31,23,76,56.3,26,19.3,2,1.5,135
2018,경기도교육청,광명경영회계고등학교,고등학교,공립,N,,2학년,여자,33.7,,,17.5,,,,30,9.6,,21.6,,8,6.8,48,40.7,47,39.8,14,11.9,1,0.8,118
2018,경기도교육청,광명경영회계고등학교,고등학교,공립,N,,2학년,남자,59.8,,,12.5,,,,41.2,7.4,,21.6,,8,6.2,51,39.5,56,43.4,12,9.3,2,1.6,129
2018,경기도교육청,광명경영회계고등학교,고등학교,공립,N,,1학년,여자,26.3,,,15.6,,,,32.9,10.3,,22.1,,3,5.1,19,32.2,30,50.8,7,11.9,0,0,59
2018,경기도교육청,광명경영회계고등학교,고등학교,공립,N,,1학년,남자,55.9,,,10.2,,,,44.7,7.9,,22,,7,7.8,36,40,29,32.2,16,17.8,2,2.2,90
2018,경기도교육청,광명고등학교,고등학교,공립,N,,3학년,남자,,8.03,,11.5,,36,,,7.7,,22.9,,15,7.4,61,30,69,34,50,24.6,8,3.9,203
2018,경기도교육청,광명고등학교,고등학교,공립,N,,3학년,여자,,7.52,,14.3,,30,,,10.2,,21.3,,16,8.1,74,37.6,71,36,36,18.3,0,0,197
2018,경기도교육청,광명고등학교,고등학교,공립,N,,2학년,여자,,7.44,,15.3,,41.1,,,9.4,,21,,46,23.4,78,39.6,58,29.4,15,7.6,0,0,197
2018,경기도교육청,광명고등학교,고등학교,공립,N,,2학년,남자,,7.44,,11.4,,39.5,,61.3,7.3,,21.6,,28,12.7,82,37.1,87,39.4,23,10.4,1,0.5,221
2018,경기도교육청,광명고등학교,고등학교,공립,N,,1학년,여자,,7.08,62.8,17.2,,37,,19.2,9.4,,20.7,,36,22.1,92,56.4,31,19,3,1.8,1,0.6,163
2018,경기도교육청,광명고등학교,고등학교,공립,N,,1학년,남자,,7.53,,10.1,,31.4,,31.6,7.5,,21.8,,22,11.9,73,39.5,69,37.3,19,10.3,2,1.1,185
2018,경기도교육청,광명공업고등학교,고등학교,사립,N,,2학년,여자,31,12.03,,8.3,,12,16.3,,11.8,130,22.8,,0,0,0,0,3,25,8,66.7,1,8.3,12
2018,경기도교육청,광명공업고등학교,고등학교,사립,N,,2학년,남자,81.1,10.28,,7.4,,49,28.6,45.9,9.5,234.7,23.8,15.3,1,1.3,6,7.8,19,24.7,39,50.6,12,15.6,77
2018,경기도교육청,광명공업고등학교,고등학교,사립,N,,1학년,여자,,12.05,61.1,7.7,,,29.2,,10.6,125,20.2,,0,0,1,10,6,60,2,20,1,10,10
2018,경기도교육청,광명공업고등학교,고등학교,사립,N,,1학년,남자,65.2,11.36,,8.3,,61,35.8,49.4,9,227.3,23.3,,2,3.3,10,16.4,21,34.4,22,36.1,6,9.8,61
2018,경기도교육청,광명공업고등학교,고등학교,사립,N,,3학년,남자,,11.07,,7.9,,,31.5,,9.5,,23,,0,0,1,1.4,20,27.8,45,62.5,6,8.3,72
2018,경기도교육청,광명공업고등학교,고등학교,사립,N,,3학년,여자,,13.49,,4.2,,,18.9,,11.9,,22.1,,0,0,0,0,2,22.2,6,66.7,1,11.1,9
2018,경기도광명교육지원청,광명광덕초등학교,초등학교,공립,N,,6학년,여자,68.9,,,13.8,,,40.2,,9.9,150,20,,7,10.1,28,40.6,32,46.4,2,2.9,0,0,69
2018,경기도광명교육지원청,광명광덕초등학교,초등학교,공립,N,,6학년,남자,84.2,,57.6,5.9,,,67.4,21,8.9,,21.2,,13,18.3,24,33.8,33,46.5,1,1.4,0,0,71
2018,경기도광명교육지원청,광명광덕초등학교,초등학교,공립,N,,5학년,남자,68,,,5,,,49.4,16.2,9,,19.7,,4,5.3,30,39.5,38,50,4,5.3,0,0,76
2018,경기도광명교육지원청,광명광덕초등학교,초등학교,공립,N,,5학년,여자,55.7,,,11.2,,,36.7,,9.4,,18.6,,5,8.2,29,47.5,25,41,2,3.3,0,0,61
2018,경기도광명교육지원청,광명광성초등학교,초등학교,공립,N,,6학년,남자,97,,,4.6,,,,20.9,,157.8,19.5,,3,4.3,30,42.9,25,35.7,11,15.7,1,1.4,70
2018,경기도광명교육지원청,광명광성초등학교,초등학교,공립,N,,5학년,남자,89.3,5.14,,6.3,,,22,21,11.6,153.5,19.1,,1,1.1,38,41.3,45,48.9,8,8.7,0,0,92
2018,경기도광명교육지원청,광명광성초등학교,초등학교,공립,N,,5학년,여자,73.3,,116.9,10.1,,,,17.5,10.6,134.9,18.2,,1,1.1,37,38.9,50,52.6,7,7.4,0,0,95
2018,경기도광명교육지원청,광명광성초등학교,초등학교,공립,N,,6학년,여자,76,,,14.1,,,,20,,140.3,19.1,,2,2.5,35,44.3,33,41.8,9,11.4,0,0,79
2018,경기도광명교육지원청,광명남초등학교,초등학교,공립,N,,6학년,여자,79,5.07,,13.8,,,,21.8,11.2,,20.2,,1,2,25,51,17,34.7,6,12.2,0,0,49
2018,경기도광명교육지원청,광명남초등학교,초등학교,공립,N,,6학년,남자,,4.39,,5.5,,,,22.3,10,,20.8,,6,9.1,17,25.8,36,54.5,7,10.6,0,0,66
2018,경기도광명교육지원청,광명남초등학교,초등학교,공립,N,,5학년,여자,,7.08,,11,,,,16,12.4,,19.9,,0,0,8,13.6,28,47.5,22,37.3,1,1.7,59
2018,경기도광명교육지원청,광명남초등학교,초등학교,공립,N,,5학년,남자,,6.52,,6.1,,,,16.8,11.2,,19.7,,1,1.6,9,14.1,35,54.7,17,26.6,2,3.1,64
2018,경기도광명교육지원청,광명동초등학교,초등학교,공립,N,,6학년,여자,,6.13,,14.1,,,,21,9.7,,20.2,,0,0,17,43.6,22,56.4,0,0,0,0,39
2018,경기도광명교육지원청,광명동초등학교,초등학교,공립,N,,6학년,남자,,5.2,,8.1,,,,22.1,9.3,,20.7,,0,0,13,30.2,28,65.1,2,4.7,0,0,43
2018,경기도광명교육지원청,광명동초등학교,초등학교,공립,N,,5학년,여자,,6.19,49.5,12.6,,,,20.3,9.9,,20.4,,6,13.3,13,28.9,26,57.8,0,0,0,0,45
2018,경기도광명교육지원청,광명동초등학교,초등학교,공립,N,,5학년,남자,,5.45,,6.3,,,,19.7,9.5,,21,,2,3.1,22,34.4,28,43.8,12,18.8,0,0,64
2018,경기도교육청,광명북고등학교,고등학교,공립,N,,1학년,남자,33,6.36,,10.7,,36.5,,37.4,7.5,221.2,22.1,,14,6,105,45.1,94,40.3,16,6.9,4,1.7,233
2018,경기도교육청,광명북고등학교,고등학교,공립,N,,1학년,여자,,6.48,,17.6,,,,24.3,,162.4,21.8,,10,4.9,105,51.5,76,37.3,11,5.4,2,1,204
2018,경기도교육청,광명북고등학교,고등학교,공립,N,,3학년,여자,,7.03,,14.4,,,,25.3,,154.6,22,,8,3.8,74,35.1,99,46.9,28,13.3,2,0.9,211
2018,경기도교육청,광명북고등학교,고등학교,공립,N,,3학년,남자,,6.51,,8.2,,,,40,,223.7,23.3,,5,2.2,66,29.1,96,42.3,52,22.9,8,3.5,227
2018,경기도교육청,광명북고등학교,고등학교,공립,N,,2학년,여자,,6.22,,17.1,,,,25.1,,159.4,22.1,,20,9.4,99,46.5,80,37.6,13,6.1,1,0.5,213
2018,경기도교육청,광명북고등학교,고등학교,공립,N,,2학년,남자,,6.39,,11,,,,40.3,,222.9,22.4,,13,5.6,91,39.4,106,45.9,19,8.2,2,0.9,231
2018,경기도광명교육지원청,광명북중학교,중학교,공립,N,,1학년,남자,40.3,,,8.2,,,,32.7,,164.9,21.1,,6,3.1,65,33.3,88,45.1,35,17.9,1,0.5,195
2018,경기도광명교육지원청,광명북중학교,중학교,공립,N,,2학년,여자,23.7,,,16.4,,,,30.7,,141.1,20.7,,1,0.7,74,53.6,54,39.1,9,6.5,0,0,138
2018,경기도광명교육지원청,광명북중학교,중학교,공립,N,,1학년,여자,26.9,6.3,,15.9,,,,28.4,,138.5,20.7,32.6,6,4.3,67,47.9,56,40,9,6.4,2,1.4,140
2018,경기도광명교육지원청,광명북중학교,중학교,공립,N,,2학년,남자,41.4,,,9.6,,,115,40.9,6.9,194.1,21.4,,13,8.7,71,47.7,50,33.6,15,10.1,0,0,149
2018,경기도광명교육지원청,광명북중학교,중학교,공립,N,,3학년,남자,52,,,7,,,,42.9,,192.6,21.9,,16,7.8,80,39.2,79,38.7,24,11.8,5,2.5,204
2018,경기도광명교육지원청,광명북중학교,중학교,공립,N,,3학년,여자,28.3,,,13.8,,,,30.3,,127.4,22.2,,1,0.6,55,32,96,55.8,18,10.5,2,1.2,172
2018,경기도광명교육지원청,광명북초등학교,초등학교,공립,N,,6학년,여자,65.9,,,13.7,,,,19.3,,147.2,20,,0,0,30,33,48,52.7,12,13.2,1,1.1,91
