진료년도,성별,입원외래구분,행위코드,환자수,명세서청구건수,의료행위총사용량,의료행위청구금액
2023,여,입원,M6540,1050,1066,1067,663917088
2023,여,입원,M6541,2453,2464,2450,5402211380
2023,여,입원,M6542,3,3,3,11172993
2023,여,입원,M6543,10,10,10,28117030
2023,여,입원,M6544,452,454,455,190184373
2023,여,입원,M6545,198,204,204,127299168
2023,여,입원,M6546,314,321,319.5,783697747
2023,여,입원,M6547,1245,1267,1267.5,4518314032
2023,여,입원,M6548,374,380,379.5,1140205393
2023,여,입원,M6549,138,143,145,61003610
2023,여,입원,M6550,11,11,10.4,15909010
2023,여,입원,M6551,1581,1656,1817.73,2016896919
2023,여,입원,M6552,469,484,477,163946157
2023,여,입원,M6553,194,209,240.5,550560941
2023,여,입원,M6554,121,125,112.5,223733004
2023,여,입원,M6561,12075,12709,15004.3,21222068157
2023,여,입원,M6562,1769,1814,1978,1011482534
2023,여,입원,M6563,206,215,245.5,398145770
2023,여,입원,M6564,8,8,8,4844364
2023,여,입원,M6565,2210,2352,2770,8668230189
2023,여,입원,M6566,351,364,411.5,1253328363
2023,여,입원,M6567,15,15,17,63533600
2023,여,입원,M6571,16,17,16.5,23578862
2023,여,입원,M6572,1,1,0.5,217874
2023,여,입원,M6580,1,1,0.5,946472
2023,여,입원,M6582,1094,1117,1159.7,629540948
2023,여,입원,M6585,40,40,40,89126955
2023,여,입원,M6590,18,18,17.7,40951084
2023,여,입원,M6593,116,128,152.3,207653453
2023,여,입원,M6594,46,48,54.2,53764582
2023,여,입원,M6595,6,6,7,8921109
2023,여,입원,M6596,86,100,134,193279000
2023,여,입원,M6597,4621,6151,7709.63,7599879477
2023,여,입원,M6599,320,358,771.8,791578465
2023,여,입원,M6601,337,361,413,647667518
2023,여,입원,M6602,697,732,834.2,1127083130
2023,여,입원,M6603,12,12,11.9,14579671
2023,여,입원,M6604,16,18,18.2,35877700
2023,여,입원,M6605,1780,1973,2372.38,2585213780
2023,여,입원,M6611,211,226,242.4,435370002
2023,여,입원,M6612,203,214,247.5,421494365
2023,여,입원,M6613,160,170,181.35,271280253
2023,여,입원,M6620,25,26,24.8,19403851
2023,여,입원,M6630,144,160,197.1,237767075
2023,여,입원,M6632,205,222,269.8,372199707
2023,여,입원,M6634,6,6,2.8,4664243
2023,여,입원,M6635,4,4,4,8977732
2023,여,입원,M6636,2434,2664,2968.55,4608035026
2023,여,입원,M6637,101,107,101.6,195146020
2023,여,입원,M6638,896,940,513.7,564296671
2023,여,입원,M6639,1175,1428,1447.08,1272683681
2023,여,입원,M6644,8768,10115,13089.21,20121054495
2023,여,입원,M6650,1083,1449,1487.305,1117757161
2023,여,입원,M6651,7,7,7.4,1932923
2023,여,입원,M6652,4,4,3.7,2773670
2023,여,입원,M6661,9,9,11,5164158
2023,여,입원,M6662,5,5,5,2809495
2023,여,입원,M6670,4844,5610,6763.73,4989573487
2023,여,입원,M6681,520,633,746.2,601832104
2023,여,입원,M6682,854,941,1176.45,920266818
2023,여,입원,M6683,2,2,2,336414
2023,여,입원,M6690,5817,6486,7673.75,5481154927
2023,여,입원,M6700,762,817,1236,992658891
2023,여,입원,M6710,65,67,61.75,97934132
2023,여,입원,M6721,123,184,218.7,165303607
2023,여,입원,M6722,138,151,168.9,106688165
2023,여,입원,M6723,16,26,35,19725300
2023,여,입원,M6724,152,157,169.5,104312820
2023,여,입원,M6730,772,1040,898.64,503801726
2023,여,입원,M6741,25648,32210,43941.035,19225424067
2023,여,입원,M6750,6459,8592,12256.41,4170339374
2023,여,입원,M6774,40,41,41,30515520
2023,여,입원,M6775,1,1,1,888797
2023,여,입원,M6781,514,551,658.2,242693813
2023,여,입원,M6782,37,39,49.5,19734996
2023,여,입원,M6800,21502,22355,26458.1,2387689517
2023,여,입원,M6830,46,63,54.13,27188036
2023,여,입원,M6850,574,595,642.5,139399752
2023,여,입원,M6860,556,567,590.5,135962361
2023,여,입원,M6880,34,38,38,50902830
2023,여,입원,M6890,74,78,84.5,51823143
2023,여,입원,M6900,7,7,7,3612245
2023,여,입원,M6910,2,2,2,1143558
2023,여,입원,M6991,10,10,10,4839281
2023,여,입원,MM010,297208,562326,4739518.78,4358281724
2023,여,입원,MM011,61817,72388,715832.5,703705574
2023,여,입원,MM012,10848,12109,111432.06,157140065
2023,여,입원,MM015,307530,485870,3594941.67,1668098259
2023,여,입원,MM020,334621,521678,3703540.37,4867626288
2023,여,입원,MM030,27,58,634.3,336271
2023,여,입원,MM042,8604,13523,92794.1,232401664
2023,여,입원,MM044,224,421,4278,30553369
2023,여,입원,MM045,9,28,280,2210880
2023,여,입원,MM047,109,300,2557,60877600
2023,여,입원,MM048,302,1688,6310,235997128
2023,여,입원,MM051,11910,13916,82458.25,618018088
2023,여,입원,MM052,23279,27326,179348.65,1354571006
2023,여,입원,MM060,5463,8071,93680.4,569087917
2023,여,입원,MM061,340,436,4453,27034730
2023,여,입원,MM070,237058,442659,4229471.38,17077924662
2023,여,입원,MM080,303949,517307,4969124.7,20542031338
2023,여,입원,MM085,109406,129615,784080.95,4726554543
2023,여,입원,MM090,2930,7075,55094.45,283469598
2023,여,입원,MM101,113049,205733,1505937.55,8641829762
2023,여,입원,MM102,156520,240060,2217523.91,19870962088
2023,여,입원,MM103,570,664,6098.4,63440575
2023,여,입원,MM105,49815,326747,5516148.4,121668296794
2023,여,입원,MM111,1461,4385,39448.75,203151800
2023,여,입원,MM112,31183,159770,2113601.6,21340153776
2023,여,입원,MM113,27574,185521,3026028.7,44085392075
2023,여,입원,MM114,22941,110885,955620,14057434646
2023,여,입원,MM120,1862,2575,22016.95,493233405
2023,여,입원,MM131,8433,9486,13157.65,99862459
2023,여,입원,MM132,10343,13069,20829.4,247396941
2023,여,입원,MM141,14791,16635,16688.5,319783077
2023,여,입원,MM142,13690,16898,17725.1,208485549
2023,여,입원,MM143,25,25,25,1006106
2023,여,입원,MM151,29579,167329,3187239.35,57299851167
2023,여,입원,MM161,472,612,1577.25,56302231
2023,여,입원,MM170,599,1896,26182,112993456
2023,여,입원,MM190,14346,23742,168398.75,1108513583
2023,여,입원,MM200,2235,3850,12219.85,164121203
2023,여,입원,MM290,2682,4333,30773.2,258343609
2023,여,입원,MM300,18539,25106,137795.58,107558447
2023,여,입원,MM301,35917,218369,3726873.9,66657069393
2023,여,입원,MM302,25196,110036,1916180.4,32887566155
2023,여,입원,MM303,5370,6297,26875.5,55690729
2023,여,입원,MM304,2040,4932,53904,1660407650
2023,여,입원,MM310,57,188,2777,1666200
2023,여,입원,MM320,1,1,1,12077
2023,여,입원,MM331,2,3,7,29875
2023,여,입원,MM332,4,17,415,2660655
2023,여,입원,MM333,3,3,3,22125
2023,여,입원,MM334,33,39,107.25,816056
2023,여,입원,MM341,26,33,81.65,1134184
2023,여,입원,MM342,19,25,33.3,567328
2023,여,입원,MM343,13,25,34.05,628157
2023,여,입원,MM344,139,194,440.05,10887072
2023,여,입원,MM350,7193,14648,52610,1566765452
2023,여,입원,MM360,3638,5013,32723.3,1705129810
2023,여,입원,MM380,3,5,76,4137252
2023,여,입원,MM400,2614,3240,17716.2,2545978772
2023,여,입원,MM410,689,732,743.6,46500681
2023,여,입원,MM420,2676,4395,32952,550594225
2023,여,입원,MM430,19699,31256,318616.8,5183899654
2023,여,입원,MM440,4666,5826,26116.15,1616348799
2023,여,입원,MM441,398,759,3825,604571721
2023,여,입원,MM451,1080,1118,1158.6,29988185
2023,여,입원,MM452,416,418,427.55,44497246
2023,여,입원,MM453,3290,3897,15801.8,824809481
2023,여,입원,MM460,1010,1979,19050,689228548
2023,여,입원,MM470,601,733,850.2,65432301
2023,여,입원,MX031,1191,2593,13129,447030115
2023,여,입원,MX032,31,40,66.32,910193
2023,여,입원,MX033,1,1,1,20300
2023,여,입원,MX034,134,534,552,6113952
2023,여,입원,MX035,12730,13348,23431.29,915675526
2023,여,입원,MX036,46,55,75.15,1242103
2023,여,입원,MX121,11802,13230,79792.06,629791761
2023,여,입원,MX122,635,728,2202,123003900
2023,여,입원,MX141,15670,81604,1123136.4,19805754755
2023,여,입원,MX763,1,1,1,288363
2023,여,입원,MY142,41,49,65,2115700
2023,여,입원,MY143,9,9,14,664800
2023,여,입원,MY762,76,83,86,43034693
2023,여,입원,MY763,16,20,23.2,2724709
2023,여,입원,MZ001,35,36,36,10550000
2023,여,입원,MZ004,2,2,4,104200
2023,여,입원,MZ006,84,107,430,17104480
2023,여,입원,MZ007,326,356,2237,58991400
2023,여,입원,MZ008,7521,30476,667690.6,12335044301
2023,여,입원,MZ009,11,20,116,3172360
2023,여,입원,MZ011,31,32,76,3951589
2023,여,입원,MZ012,18,40,313,3950000
2023,여,입원,MZ016,8,8,10,448600
2023,여,입원,N0011,6081,7599,69913.7,3439268506
2023,여,입원,N0012,5763,7218,60324.12,2029463637
2023,여,입원,N0021,357,397,456.9,167582453
2023,여,입원,N0022,158,163,173.2,60873911
2023,여,입원,N0023,2269,2394,2726.8,803132485
2023,여,입원,N0024,722,838,1004.8,445135095
2023,여,입원,N0025,90,98,119,48455167
2023,여,입원,N0026,278,309,371.7,124223019
2023,여,입원,N0031,5,5,5,1600000
2023,여,입원,N0041,3259,3464,3896.94,1034990085
2023,여,입원,N0042,800,827,954.1,284499390
2023,여,입원,N0043,81,86,120.5,54491278
2023,여,입원,N0044,14,15,16,13082161
2023,여,입원,N0048,2,2,2,2802672
2023,여,입원,N0051,12,13,46,735503
2023,여,입원,N0053,793,1025,9619,1195708471
2023,여,입원,N0054,189,307,3278,614443032
2023,여,입원,N0057,3,3,16,2507644
2023,여,입원,N0058,25,38,319,36398748
2023,여,입원,N0061,4549,4850,31581,410326505
2023,여,입원,N0062,488,515,3426.9,56104406
2023,여,입원,N0063,100,106,774.75,15562070
2023,여,입원,N0064,37,37,105.25,3246102
2023,여,입원,N0071,169,175,200.1,9397796
2023,여,입원,N0072,62,65,106.3,9041398
2023,여,입원,N0073,66,67,87.3,13194471
2023,여,입원,N0081,84,92,265.15,2627733
2023,여,입원,N0082,87,98,245.35,2996121
2023,여,입원,N0083,60,68,159.15,2417779
2023,여,입원,N0091,1545,1739,3099.62,63116935
2023,여,입원,N0092,355,492,924.25,31455312
2023,여,입원,N0100,37,40,50.45,1166705
2023,여,입원,N0111,14,15,15.3,1599990
2023,여,입원,N0112,2,2,2,251800
2023,여,입원,N0121,318,355,392.25,15697616
2023,여,입원,N0122,74,83,91.95,4978134
2023,여,입원,N0131,58,63,123.65,4229479
2023,여,입원,N0132,36,43,93.9,4945261
2023,여,입원,N0133,89,186,216.4,16847015
2023,여,입원,N0134,2402,2577,13744.05,132425034
2023,여,입원,N0141,6722,6832,8018.205,880045152
2023,여,입원,N0142,3618,3783,4483.3,589825909
2023,여,입원,N0143,293,321,485.14,16664071
2023,여,입원,N0144,1011,1041,1305.3,102850421
2023,여,입원,N0147,15,15,16,875446
2023,여,입원,N0148,46,47,48,2092251
2023,여,입원,N0151,2492,2566,3174.9,1505129254
2023,여,입원,N0152,15,16,17,12338961
2023,여,입원,N0153,836,850,880.8,537021503
2023,여,입원,N0170,40,44,53,88410188
2023,여,입원,N0173,448,465,759.4,281423682
2023,여,입원,N0174,402,428,573,361390685
2023,여,입원,N0175,842,874,1020.75,296239778
2023,여,입원,N0176,748,790,925.3,322456305
2023,여,입원,N0178,363,384,466.5,230334571
2023,여,입원,N0179,109,116,163.5,171710595
2023,여,입원,N0181,2584,2963,13252.5,146844132
2023,여,입원,N0182,226,248,906.6,13375413
2023,여,입원,N0183,121,137,502.9,9202801
2023,여,입원,N0184,126,143,661.2,17474115
2023,여,입원,N0190,299,302,497.5,148733066
2023,여,입원,N0200,2068,2112,2631.05,43764529
2023,여,입원,N0210,1649,1714,2154.39,110842749
2023,여,입원,N0215,515,537,815.15,18117094
2023,여,입원,N0232,1169,1281,1542.95,625669515
2023,여,입원,N0233,12561,12726,15398.45,2477746920
2023,여,입원,N0234,10426,10563,12180.5,2565800560
2023,여,입원,N0241,354,361,441.9,211352807
2023,여,입원,N0242,79,81,127.5,130170148
2023,여,입원,N0243,51,54,61,70562708
2023,여,입원,N0244,12,12,29,20840034
2023,여,입원,N0245,21,21,28,25032764
2023,여,입원,N0246,8,9,16.5,11436258
2023,여,입원,N0247,9,9,12.5,8496013
2023,여,입원,N0249,180,208,292.7,244193308
2023,여,입원,N0251,199,199,233.7,243566651
2023,여,입원,N0252,44,45,49.7,21188226
2023,여,입원,N0260,100,109,128.1,86891876
2023,여,입원,N0270,330,340,756.9,313175480
2023,여,입원,N0281,448,455,522.5,235998585
2023,여,입원,N0282,146,151,163.95,50693896
2023,여,입원,N0283,1166,1188,1413.9,314906666
2023,여,입원,N0284,118,126,135.5,187962379
2023,여,입원,N0285,30,31,35,30355682
2023,여,입원,N0286,32,35,35.7,21565349
2023,여,입원,N0302,314,320,347.2,126631390
2023,여,입원,N0303,251,261,284,426434553
2023,여,입원,N0304,6751,7094,7828.95,3650951681
2023,여,입원,N0305,325,346,426.9,449580216
2023,여,입원,N0306,42,43,49,23336919
2023,여,입원,N0307,371,385,416.5,218764634
2023,여,입원,N0309,3,3,3,810417
2023,여,입원,N0310,2,2,4,866502
2023,여,입원,N0311,12833,13573,13743.8,2533164154
2023,여,입원,N0312,3366,3496,3797.9,347874265
2023,여,입원,N0316,134,142,130.7,26890859
2023,여,입원,N0317,753,784,1026.2,150225533
2023,여,입원,N0318,441,455,559.2,194825357
2023,여,입원,N0319,8155,8788,17115.04,4883442135
2023,여,입원,N0321,51,52,57,20085427
2023,여,입원,N0322,1925,2128,2821.55,1672406501
2023,여,입원,N0323,1565,1725,2245.4,1601478049
2023,여,입원,N0324,1432,1604,2172.58,1151373643
2023,여,입원,N0331,178,194,210,237122635
2023,여,입원,N0333,839,905,1062.7,2383985351
2023,여,입원,N0334,69,70,71.7,107705393
2023,여,입원,N0335,25,26,29,42358435
2023,여,입원,N0342,104,130,155.5,140703457
2023,여,입원,N0344,22,23,23,89430110
2023,여,입원,N0345,13,13,13,62715965
2023,여,입원,N0346,636,715,779,702130643
2023,여,입원,N0347,26,28,27.5,35573101
2023,여,입원,N0351,1,1,1,24150
2023,여,입원,N0353,4697,4738,5602.05,204607591
2023,여,입원,N0354,380,382,392.2,66460495
2023,여,입원,N0355,25,26,25.5,7257078
2023,여,입원,N0366,1,1,1,450913
2023,여,입원,N0391,59,60,64,48707380
2023,여,입원,N0392,1,1,1,1265212
2023,여,입원,N0402,42,43,46,18482928
2023,여,입원,N0403,21,21,21,15004186
2023,여,입원,N0404,28,28,30.3,29781602
2023,여,입원,N0405,4,5,5,8295625
2023,여,입원,N0406,2,2,2,2851628
2023,여,입원,N0408,1,1,1,2056210
2023,여,입원,N0411,34,34,37,36266150
2023,여,입원,N0421,24,24,27,16772626
2023,여,입원,N0423,4,4,4,6035016
2023,여,입원,N0424,6,6,13,4682514
2023,여,입원,N0428,5,5,9,3408119
2023,여,입원,N0432,56,56,58.3,29189863
2023,여,입원,N0433,11,11,11,6147892
2023,여,입원,N0434,4,4,4,2360327
2023,여,입원,N0435,9,9,9,6935839
2023,여,입원,N0436,4,4,4,3853389
2023,여,입원,N0437,4,4,4,5563854
2023,여,입원,N0444,40,40,39.5,91115105
2023,여,입원,N0445,6,6,6,17362808
2023,여,입원,N0446,128,128,124,225601581
2023,여,입원,N0447,591,593,592.5,1379785518
2023,여,입원,N0451,98,103,114.7,194438215
2023,여,입원,N0452,88,96,106.4,202282752
2023,여,입원,N0453,138,142,162,329153602
2023,여,입원,N0454,37,37,47,96464187
2023,여,입원,N0455,307,309,384.2,437669109
2023,여,입원,N0466,3826,3955,4281.9,3147928921
2023,여,입원,N0468,1905,2053,2312.9,2161117465
2023,여,입원,N0469,5774,5977,5820.2,3664908776
2023,여,입원,N0471,38220,40720,43299.25,11283567802
2023,여,입원,N0472,4550,4693,5547.15,611417664
2023,여,입원,N0473,3981,4230,4901.5,1215359450
2023,여,입원,N0474,159,164,187,23054048
2023,여,입원,N0475,26,26,26,7227103
2023,여,입원,N0500,2,2,2,1261762
2023,여,입원,N0510,578,591,534.9,103938645
2023,여,입원,N0521,822,847,917.1,68356990
2023,여,입원,N0522,136,142,171.8,7654409
2023,여,입원,N0530,2,2,2,57224
2023,여,입원,N0531,2091,2114,2171.8,251228648
2023,여,입원,N0532,53,55,93.8,89536672
2023,여,입원,N0541,31,31,76,127326669
2023,여,입원,N0542,109,111,161.5,98118638
2023,여,입원,N0550,12,12,15,17401502
2023,여,입원,N0562,5,7,10,5422914
2023,여,입원,N0563,5,8,11,4176760
2023,여,입원,N0564,8,8,8,4654000
2023,여,입원,N0565,4,5,6,1474903
2023,여,입원,N0566,155,161,200.2,35091798
2023,여,입원,N0571,1,1,1,1408113
2023,여,입원,N0572,81,97,113,67185904
2023,여,입원,N0573,264,281,320,180732509
2023,여,입원,N0574,242,261,319,125225907
2023,여,입원,N0575,925,1023,1485.75,221666719
2023,여,입원,N0581,30,31,32.7,9147069
2023,여,입원,N0582,309,324,390.9,72598920
2023,여,입원,N0583,26,32,34.7,7577551
2023,여,입원,N0584,192,202,216.2,36417351
2023,여,입원,N0588,48,49,54.5,107239981
2023,여,입원,N0591,49,52,53,67285677
2023,여,입원,N0592,74,82,97.2,113532680
2023,여,입원,N0593,188,201,219,327007833
2023,여,입원,N0594,88,93,107.45,96058774
2023,여,입원,N0601,8181,8777,9860.4,5429270547
2023,여,입원,N0602,5393,5509,6065.5,2756445046
2023,여,입원,N0604,6095,6247,6817.1,2479071205
2023,여,입원,N0605,11556,11671,13170.9,3773182968
2023,여,입원,N0606,15438,15645,18915.1,3012862580
2023,여,입원,N0607,2,2,2,340998
2023,여,입원,N0610,393,403,412.3,81617765
2023,여,입원,N0611,11905,13465,15752.3,12055754146
2023,여,입원,N0612,4080,4271,4922.1,3347306830
2023,여,입원,N0614,3990,4165,4877.3,2541025830
2023,여,입원,N0615,3730,3802,4426.25,1866172457
2023,여,입원,N0621,44,45,48,43756825
2023,여,입원,N0622,200,203,222.5,122297059
2023,여,입원,N0623,62,62,69.5,28181538
2023,여,입원,N0624,69,69,72.5,35393251
2023,여,입원,N0625,65,67,75,25690725
2023,여,입원,N0630,209,209,209.9,12547936
2023,여,입원,N0631,115,125,141,137253422
2023,여,입원,N0632,150,155,174.2,116097567
2023,여,입원,N0633,11,11,13,6600355
2023,여,입원,N0634,44,45,48.5,26138814
2023,여,입원,N0635,12,13,16,5592000
2023,여,입원,N0641,2142,2254,2427.55,724829762
2023,여,입원,N0642,3987,4076,4417.46,1049579628
2023,여,입원,N0643,9447,9632,10323.41,1352364195
2023,여,입원,N0644,1146,1157,1249.85,124081369
2023,여,입원,N0645,2296,2327,2535.55,203651108
2023,여,입원,N0651,14,14,15,2386508
2023,여,입원,N0652,1227,1405,1759.2,211579302
2023,여,입원,N0653,30,32,34.5,2720870
2023,여,입원,N0654,2247,2608,3184,55079292
2023,여,입원,N0655,3569,4137,23093,253826689
2023,여,입원,N0670,4,4,4,689982
2023,여,입원,N0680,15,18,25,10021362
2023,여,입원,N0681,60,63,74,29106140
2023,여,입원,N0684,336,389,476.5,116036375
2023,여,입원,N0685,81,85,103.2,23483420
2023,여,입원,N0686,101,102,114.2,15678586
2023,여,입원,N0687,67,77,87.7,24004513
2023,여,입원,N0688,18,18,30,7315648
2023,여,입원,N0689,7,7,7,1400311
2023,여,입원,N0690,1,1,2,13041
2023,여,입원,N0691,22,22,20,4718032
2023,여,입원,N0692,1,1,1,369473
2023,여,입원,N0693,4223,4323,4279.35,1078300412
2023,여,입원,N0694,7,7,7,2035890
2023,여,입원,N0695,136,150,176.2,48207041
2023,여,입원,N0696,112,117,126.5,28034643
2023,여,입원,N0700,7729,7879,7919.6,2532170221
2023,여,입원,N0701,488,515,548,237181663
2023,여,입원,N0702,1,1,1,150340
2023,여,입원,N0703,7702,7915,7543.35,2013588296
2023,여,입원,N0704,1088,1122,1226.75,142846573
2023,여,입원,N0705,1244,1267,1250.1,280853263
2023,여,입원,N0706,49,53,55.2,26734856
2023,여,입원,N0708,364,380,425.4,145390391
2023,여,입원,N0709,267,290,332.5,122113424
2023,여,입원,N0710,13094,13524,14695.1,4471252503
2023,여,입원,N0711,5071,5350,5973,4424762456
2023,여,입원,N0714,21,21,27.5,5606018
2023,여,입원,N0715,5093,5438,5996.9,3205216847
2023,여,입원,N0717,1,1,1,179940
2023,여,입원,N0718,1046,1133,1306.9,495057487
2023,여,입원,N0721,50,58,64,46947443
2023,여,입원,N0722,321,334,346,125455487
2023,여,입원,N0723,623,660,989.3,182531469
2023,여,입원,N0731,6,6,7,3284445
2023,여,입원,N0733,927,951,1031.2,516670863
2023,여,입원,N0734,1404,1461,1836.8,457444183
